통영바다장어 산꼼장어,15점,리뷰없음,바다장어,부산광역시 사상구 삼락동 418-8 ,https://www.diningcode.com/profile.php?rid=PIe924qQt9Ia,없음
자담치킨 부산덕포삼락점,15점,리뷰없음,치킨,부산광역시 사상구 삼락동 417-83 ,https://www.diningcode.com/profile.php?rid=THL89L7FrN3k,  소보로치킨     후라이드치킨     순살치킨     양념치킨     양념순살치킨     간장치킨     마늘치킨     맵슐랭치킨     생그라나치킨     스리라차치킨     불패치킨     반반치킨     치요링치킨     날다닭치킨     맵소이닭치킨     윙봉스치킨     크리미양파치킨     핫후라이드치킨     핫순살치킨     파닭순살치킨     삼반치킨세트    
엄마손맛집보리밥&국수,15점,리뷰없음,보리밥,부산광역시 사상구 삼락동 412-1 ,https://www.diningcode.com/profile.php?rid=4qgi4jwwHfvC,없음
래래반점 래래반점,15점,리뷰없음,짬뽕   탕수육,부산광역시 사상구 삼락동 411-2 ,https://www.diningcode.com/profile.php?rid=JM8NxKY9FPF4,  자장면 :5000원   짬뽕 :6000원   간자장 :6000원   탕수육 :18000원   특짬뽕 :10000원  
카페051 괘법한신점,15점,리뷰없음,카페   뱅쇼,부산광역시 사상구 삼락동 418-8 ,https://www.diningcode.com/profile.php?rid=auGFo1DKdUkg,  아메리카노 :1500원   설향우유 :3800원   카페라떼 :2500원   흑당우유 :4300원   마카롱 :1500원  
보배식당,15점,리뷰없음,한식,부산광역시 사상구 삼락동 411-35 ,https://www.diningcode.com/profile.php?rid=dPsdXLGRmS13,없음
대성각,15점,리뷰없음,중식당   중식,부산광역시 사상구 삼락동 413-8 8/2 ,https://www.diningcode.com/profile.php?rid=ftMFRgXdrsRK,  자장면 :3000원   탕수육 (소) :13000원   탕수육 (대) :16000원  
7번가피자 사상점,15점,리뷰없음,피자,부산광역시 사상구 삼락동 418-8 ,https://www.diningcode.com/profile.php?rid=4vjHCyyd6Opg,  페스티벌 L :32500원   새우파티 L :32500원   리치고구마치킨 L :29900원   와이키키 L :29900원   고구마 L :29900원   체다파인애플 L :26900원   슈퍼콤비네이션 L :26900원   불고기 L :26900원   페페로니 L :26900원   고르곤졸라 L :26900원   치킨할라피뇨 L :26900원   그린머쉬룸 L :19500원   샘스테이크 L :32500원   포테이토 L :19500원   마라 L :19500원   치즈 L :19500원   체다골드포테이토 L :32500원   깐쇼불갈비 L :32500원   홍대 L :32500원  :7번가스페셜 L :32500원   반&반 L :32500원   흥부박포테이토 L :29900원   칠리불갈비 L :29900원  
황제삼겹1800 사상점,15점,리뷰없음,돼지고기   소고기대패,부산광역시 사상구 삼락동 418-11 ,https://www.diningcode.com/profile.php?rid=73vd28jgOI4U,없음
연자방아,15점,리뷰없음,포장마차,부산광역시 사상구 삼락동 417-17 ,https://www.diningcode.com/profile.php?rid=IzFYilm8umtk,없음
생꼬들목살구이,15점,리뷰없음,고기집   특수부위,부산광역시 사상구 삼락동 418-22 ,https://www.diningcode.com/profile.php?rid=O6momNb0YZTH,  생꼬들목살 :30000원  
카페나래,15점,리뷰없음,도시락   생태,부산광역시 사상구 삼락동 418-44 ,https://www.diningcode.com/profile.php?rid=itmhRfrABhSM,없음
담꾹 부산사상삼락점,15점,리뷰없음,부대찌개   밀키트,부산광역시 사상구 삼락동 418-8 ,https://www.diningcode.com/profile.php?rid=h6q2VPvNZMWF,  찜닭(비조리):3인분 :14900원   감바스 알 아히요(비조리):2인분 :12900원   묵은지김치찜(비조리):3인분 :13900원   밀푀유나베(비조리):2~3인분 :16900원   부대찌개(비조리):3인분 :9900원   제육볶음(비조리):3인분 :10900원   소불고기(비조리):2인분 :11900원   닭볶음탕(비조리):3인분 :14900원   차돌 된장찌개(비조리):3인분 :10900원   즉석떡볶이(비조리):3인분 :10900원   즉석치즈 떡볶이(비조리):3인분 :12900원   크림파스타(비조리):2인분 :9900원  
뚱삼이와대삼이 덕포시장점,15점,리뷰없음,고기집   우삼겹,부산광역시 사상구 삼락동 417-85 ,https://www.diningcode.com/profile.php?rid=rsivxtDEEqQn,  뚱삼이(제주오겹살) :9900원   대삼이(대패삼겹) :3500원   냉삼겹 :4900원   우삼겹 :5900원  
원조숯불장어구이,15점,리뷰없음,장어구이   장어,부산광역시 사상구 삼락동 418-33 ,https://www.diningcode.com/profile.php?rid=ShfxNlVnSYQs,  바다장어(대) :60000원   바다장어(중) :50000원   바다장어(소) :40000원   곰장어(대) :50000원   곰장어(중) :40000원  
굼터,15점,리뷰없음,고기집   소갈비살,부산광역시 사상구 삼락동 418-36 ,https://www.diningcode.com/profile.php?rid=MtVOWBO82cDO,없음
홍가네식당,15점,리뷰없음,아귀찜   해물찜,부산광역시 사상구 삼락동 51-11 ,https://www.diningcode.com/profile.php?rid=eLt86Iu6KxWJ,없음
밀양식당,15점,리뷰없음,한식   백반,부산광역시 사상구 삼락동 365-5 ,https://www.diningcode.com/profile.php?rid=QL2Wg2G5c0LU,없음
덕포양곱창,15점,리뷰없음,양곱창,부산광역시 사상구 삼락동 417-15 ,https://www.diningcode.com/profile.php?rid=EfBgWSQRq24V,  양곱창 한접시 :30000원  
카우보이치킨 삼락점,15점,리뷰없음,치킨   닭강정,부산광역시 사상구 삼락동 418-8 ,https://www.diningcode.com/profile.php?rid=a06dHOuBSAZ6,  옛날통닭 추천 :9900원   프리미엄 숯불BBQ 추천 :14900원   넘버파이브 추천 :24900원   국물떡볶이 :7500원   직화무뼈닭발 :14500원   국물닭발 :15500원   똥집양념 :12900원   똥집볶음 :12900원   똥집튀김 :11900원   파닭 :18900원   갈릭어니언 :18900원   스페셜매콤간장 :19900원   맵닭 :18900원   달콤양념 :18900원   후라이드 :16900원  
한라재첩국,15점,리뷰없음,고등어조림   재첩국,부산광역시 사상구 삼락동 69-6 ,https://www.diningcode.com/profile.php?rid=uKuO9LCFIHUj,없음
범프리카 인생치킨 사상점,15점,리뷰없음,치킨   떡볶이,부산광역시 사상구 삼락동 416-4 ,https://www.diningcode.com/profile.php?rid=1lXrO6cKwst3,  닭떡볶이 :16000원  
콩밭,15점,리뷰없음,한식   녹두빈대떡,부산광역시 사상구 삼락동 411-2 ,https://www.diningcode.com/profile.php?rid=1srvCp4mopwz,  칼국시 :5000원   비빔칼국시 :6000원   별개비빔밥 :7000원   육회비빔밥 :10000원   육회 :23000원  
