자매김밥,33점,4.0점,부산동래 | 김밥
쏠피,33점,4.0점,안락동 | 피자   치즈오븐스파게티
신드롬치킨,33점,5.0점,부산동래 | 치킨
장수쌈밥,33점,4.0점,온천천 | 쌈밥   고추장두루치기
이반풀,33점,5.0점,부산동래 | 스테이크   양식
동래삼계탕,33점,4.0점,안락동 | 삼계탕   인삼주
조광심민속왕순대,33점,2.2점,부산동래 | 국밥
낭만장작 안락점,33점,4.0점,안락동 | 누룽지통닭   장작구이
멸치가 살아있는 국수 본점,33점,5.0점,안락동 | 국수   멸치
요리사횟집,33점,4.0점,안락동 | 자연산회   횟집
이탈릭,32점,리뷰없음,안락동 | 파스타   양식
웰빙김밥,32점,3.0점,동래구 | 김밥
조스해물포차,32점,5.0점,안락동 | 술집   해물포차
카페비앤,32점,리뷰없음,부산동래 | 카페   디저트
리골레토시카고피자앤펍 온천천점,32점,리뷰없음,온천천 | 펍   시카고피자
청기와생명태,32점,리뷰없음,안락동 | 대구탕   생태탕
샤브샵,32점,4.0점,온천천 | 월남쌈   밀푀유나베
OCC,32점,리뷰없음,온천천 | 자전거카페   카페
레망파티쓰리,32점,0점,온천천 | 카페   마들렌
부산 안락동,score,userscore,details
