사비아,49점,3.9점,해운대 | 감자뇨끼   오일파스타
시그니엘 부산 더 뷰,49점,4.5점,해운대 | 호텔뷔페
디아트커피,49점,4.3점,청사포 | 커피   카이막
다나휴스,49점,4.0점,달맞이길 | 커피   카페
빌리버거,48점,4.4점,해운대 | 버거   치즈버거
형제전통 돼지국밥,48점,4.6점,해운대 | 돼지국밥   국밥
미포할매복국,48점,4.4점,해운대 | 복어   복국
해성막창집 엘시티점,48점,4.0점,해운대 | 막창   곱창전골
씨엘로,48점,4.8점,해운대 | 크림파스타   호텔레스토랑
스무고개,48점,5.0점,해운대 | 등심   갈비살
속시원한대구탕 본점,48점,3.8점,해운대 | 대구탕   대구찜
달인막창,48점,4.0점,해운대 | 곱창   모듬구이
탄화,48점,5.0점,해운대 | 덮밥   숯불구이덮밥
보리문디,47점,3.8점,해운대 | 오마카세   이자카야
동촌물회미역국,47점,5.0점,해운대 | 해물
점례네 부산본점,47점,4.0점,해운대 | 육전   육회비빔밥
우아한바다,47점,4.3점,해운대 | 조개구이   횟집
바윗돌 기장산곰장어,47점,4.0점,청사포 | 꼼장어   산곰장어
라꽁띠,46점,4.3점,청사포 | 비스트로   까르보나라
라운지 룬,46점,4.4점,해운대 | 브런치카페   브런치
블루포포,46점,4.0점,해운대 | 바나나푸딩   카페
양산도 해운대장산점,45점,5.0점,해운대장산 | 장어   히츠마부시
스페인클럽,45점,3.2점,해운대 | 스페인   샹그리아
바다산곰장어,45점,4.6점,해운대 | 곰장어   양념곰장어
해운대31cm해물칼국수 직영점,45점,4.4점,해운대 | 칼국수   해물칼국수
오디너리핏 부산점,45점,4.0점,해운대 | 커피   루프탑
콩밭골순두부,45점,4.7점,해운대 | 순두부찌개   해물순두부
안동갈비,45점,4.0점,해운대 | 갈비   생갈비
육화목,45점,5.0점,해운대 | 한우   생대패삼겹살
달타이,45점,3.6점,해운대 | 태국음식   푸팟퐁커리
미포집,45점,3.5점,해운대 | 해물   전복솥밥
백년식당,44점,4.1점,해운대 | 삼겹살   통목살
탐앤탐스 블랙 달맞이점,44점,3.5점,해운대 | 디저트   카페
더파티 해운대점,44점,5.0점,해운대 | 부페   뷔페
거대숯불구이,44점,4.4점,해운대 | 숯불구이   소고기구이
오페라하우스,44점,4.6점,부산해운대 | 양식
조새호 해운대점,44점,4.0점,해운대 | 조개구이   해물라면
부산밀면,43점,4.6점,해운대 | 국수   비빔밀면
마루팥빙수단팥죽,43점,5.0점,해운대 | 옛날팥빙수   팥빙수
새아침식당,43점,3.6점,해운대 | 생선구이   생선구이백반
오션브리즈,43점,3.9점,청사포 | 카페   디저트
까사오로,43점,4.5점,부산 | 카페   딸기와플
선창횟집,43점,3.5점,해운대 | 횟집   가오리무침
해운대할매칼국수,43점,4.5점,해운대 | 칼국수   콩칼국수
맥도날드,43점,4.4점,해운대 | 햄버거   버거
일번지자갈치산곰장어,43점,3.7점,해운대 | 곰장어   산곰장어
텐퍼센트 커피 해운대구청점,43점,4.3점,해운대 | 커피   아메리카노
소바야일미야,43점,4.4점,해운대 | 돈까스   소바
해주면옥,42점,4.6점,해운대 | 냉면   물냉면
랑데자뷰 해운대점,42점,3.9점,해운대 | 아메리카노   제주녹차라떼
키친동백,42점,5.0점,해운대 | 파인다이닝   레스토랑
사북칼국수,42점,5.0점,해운대 | 칼국수   장칼국수
밀양돼지국밥,42점,3.7점,해운대 | 돼지국밥   수육백반
뮤즈온,42점,4.8점,해운대 | lp바   펍
샘라이언스,42점,4.0점,해운대 | 술집   양식
라이프커피&티,42점,4.2점,달맞이길 | 카페   말차라떼
갈맷길 돼지국밥,42점,5.0점,해운대 | 돼지국밥   국밥
클램,42점,3.6점,해운대 | 와인바   브런치
온더플레이트,42점,5.0점,파라다이스호텔 | 뷔페   호텔뷔페
부산 중동,score,userscore,details
