철계점 횟집 양정점,35점,4.0점,양정 | 횟집   모둠회
부용당,35점,5.0점,부산시청 | 연잎밥   한식
초록섬미역,35점,4.0점,부산시청 | 한식   향어회
양정맛칼국수,35점,4.0점,양정 | 김밥   비빔칼국수
진수 삼촌,34점,0.0점,양정 | 한식   김치전골
스완양 분식,34점,3.0점,부산시청 | 경양식   분식
홍콩반점0410,34점,3.6점,부산양정 | 중식당   고기짬뽕
17번지닭한마리,34점,0.0점,양정 | 묵은지   닭한마리
양정밀면,34점,5.0점,양정 | 물밀면   물비빔면
촌국수,34점,리뷰없음,부산시청 | 국수   콩나물비빔밥
영심이 왕 족발,34점,0.0점,양정 | 족발   왕족발
더블원커피로스터스,34점,4.0점,양정 | 핸드드립커피   쿠키
파파존스,33점,4.0점,부산시청 | 피자   치즈스틱
롯데리아,33점,3.0점,부산양정 | 버거   치즈스틱
샌드윌,33점,4.6점,부산시청 | 샐러드   베이컨샌드위치
재성밀면 양정점,33점,3.0점,양정 | 밀면   만두
두번째 늘해랑,32점,4.0점,양정 | 돼지국밥   수육백반
두툼왕돈까스,32점,4.0점,양정 | 돈까스   돈까스김치나베
영남관,32점,3.0점,부산진구 | 중식당
채선당 부산양정점,32점,3.0점,양정 | 월남쌈   샤브샤브
이비가짬뽕,32점,4.0점,양정 | 짬뽕   새우짬뽕
영월목장식육식당 본점,32점,리뷰없음,부산진구 | 식육식당   육회
양정기사식당,32점,리뷰없음,양정 | 순두부   된장찌개
하루,32점,리뷰없음,양정 | 스시   민물장어덮밥
이디야커피 부산양정현대점,32점,4.0점,부산양정 | 커피   카페
양정삼겹쭈꾸미,32점,2.0점,양정 | 쭈꾸미   삼겹쭈꾸미
카페원플러스원,32점,4.0점,양정 | 스무디   카페
칠국관,32점,3.6점,양정 | 순대짬뽕   중국집
깡통갈비,32점,3.2점,양정 | 소갈비살   통갈비
갓튀긴후라이드,32점,3.0점,양정 | 치킨   후라이드
대동국수,31점,리뷰없음,양정 | 술집   국수
가비점빵,31점,3.0점,양정 | 커피   카페
히카루,31점,리뷰없음,양정 | 오마카세   돈까스
카페로프트,31점,5.0점,부산시청 | 카페   cafe
그린하노이,31점,3.9점,양정 | 월남쌈   샤브샤브
돈오돈돼지국밥 시청점,31점,5.0점,부산시청 | 국밥   돼지국밥
꼬꼬닭,31점,리뷰없음,양정 | 치킨   닭
세자매바른빵,31점,5.0점,양정 | 비건   빵
놀부부대찌개,31점,3.0점,양정 | 부대찌개   쭈곱새
스토리앤쿡,31점,리뷰없음,부산 | 브런치   수제도시락
최고집 본점,31점,리뷰없음,양정 | 곰장어   산곰장어
고등어와보리밥,31점,리뷰없음,부산시청 | 보리밥   고등어
만다린,31점,리뷰없음,양정 | 중국집   사천탕수육
육칼순포천버섯육개장,31점,2.6점,부산시청 | 육칼   버섯육개장
봉추찜닭 부산양정점,31점,리뷰없음,양정 | 찜닭
의령국밥 양정본점,31점,리뷰없음,양정 | 국밥   소국밥
스타벅스,31점,3.8점,양정역 | 카페   글레이즈
더벤티 양정점,31점,리뷰없음,양정 | 카페   타로밀크티
고집센그집갈비탕,31점,3.0점,양정 | 갈비탕전문   갈비탕
조은식당,31점,리뷰없음,부산 | 한식   한식전문
양산할매국시,31점,리뷰없음,양정 | 김밥   국시
스시연,31점,리뷰없음,양정 | 초밥   스시
양정횟집&생선구이,31점,0.0점,부산양정 | 생선구이   횟집
어랑대구왕뽈찜 양정점,31점,리뷰없음,양정 | 아귀찜   대구뽈찜
청마루,31점,리뷰없음,양정 | 한식
장수숯불갈비,31점,리뷰없음,양정 | 돼지갈비   숯불갈비
카페계란조심,31점,리뷰없음,양정 | 카페   에그타르트
타이반쩜 양정점,31점,리뷰없음,양정 | 태국음식   팟타이
언더그라운드505,31점,리뷰없음,양정 | 오징어파스타   파스타
엉터리생고기 부산양정점,31점,리뷰없음,양정 | 삼겹살무한리필   생고기
예향정,31점,리뷰없음,부산시청 | 쌈밥   두루치기
돈스마레,31점,리뷰없음,양정 | 파스타   돈까스
행복한빅마마삼겹 양정점,31점,리뷰없음,양정 | 돼지고기   콩불
애니핑거,31점,리뷰없음,양정 | 카페
부산 양정동,score,userscore,details
