우리집으로식당,32점,4.0점,하단 | 한식   탕수만두
모름지기 하단점,32점,5.0점,하단 | 고기집   껍데기
혜숙주점,32점,0점,하단 | 술집   꼬막찜
가우리,32점,리뷰없음,하단 | 고기집   서울식불고기
담쟁이 플랜트카페,32점,4.0점,하단 | 빙수   카페
부산현대미술관 토비아스 스페이스,32점,4.0점,부산 | 생태   해파리
화덕애,32점,2.0점,하단 | 삼겹살   껍데기
부산쪽쪽갈비,32점,리뷰없음,하단 | 등갈비   쪽갈비
콩불 동아대점,32점,2.0점,동아대 | 고기집   콩나물불고기
오사마,32점,리뷰없음,하단 | 생선회   산오징어
소미돈까스,32점,3.0점,하단 | 돈까스   고구마치즈돈까스
댄디코카,32점,5.0점,동아대 | 스터디카페   카페
소노,32점,2.0점,하단 | 화덕피자   파스타
청송집,32점,5.0점,하단 | 민물장어   민물장어구이
올타미스터스시,32점,리뷰없음,하단 | 초밥   스시
남다른감자탕 부산하단점,32점,5.0점,하단 | 감자탕   뼈전골
평화김해뒷고기 하단점,32점,3.9점,하단 | 고기집   뒷고기
맥대감 하단점,32점,5.0점,하단 | 요리주점   술집
청춘곱도리탕,32점,5.0점,부산사하구 | 곱도리탕   곱창전골
피자베이 하단점,32점,5.0점,하단 | pizza   피자
하단밀면,32점,4.0점,하단 | 한식   물밀면
청양일초하단쭈꾸미,32점,리뷰없음,하단 | 쭈꾸미   웰빙쭈꾸미
가장맛있는족발 하단점,32점,리뷰없음,하단 | 족발
봉수산,31점,0점,하단 | 횟집   광어숙성회
라마마,31점,2.0점,하단 | 꿔바로우   마라탕
정원,31점,리뷰없음,하단 | 중국집   냉채
도야족발,31점,리뷰없음,하단 | 불족발   족발
백스비어 하단점,31점,4.1점,하단 | 맥주   맥주집
한옥마을 전주비빔밥 아트몰링 부산본점,31점,3.0점,하단 | 비빔밥   돌솥비빔밥
혼마치이자까야,31점,리뷰없음,하단 | 이자카야   연어
정육시장통,31점,리뷰없음,사하구 | 정육식당
부산 하단동,score,userscore,details
