Name,score,userscore,detail
헤이채즈,32점,4.4점,망미동 | 플라워카페   카페,부산광역시 수영구 수영동 465-7 
돈오락쪽갈비,32점,리뷰없음,수영 | 고기집   치즈쪽갈비,부산광역시 수영구 수영동 304-2 
대만만두중식,32점,리뷰없음,수영 | 만두   대만,부산광역시 수영구 수영동 506-10 
빵은이지비아 수영점,32점,리뷰없음,수영 | 빵집   빵,부산광역시 수영구 수영동 444-21 
생선구이,32점,리뷰없음,수영 | 고갈비   생선구이,부산광역시 수영구 수영동 447-20 
고래등,32점,0.0점,수영 | 복요리   복국,부산광역시 수영구 수영동 447-19 
스미스엣홈,31점,4.0점,수영 | 드립커피   치즈토스트,부산광역시 수영구 수영동 490-20 
팔도곱창,31점,4.0점,수영 | 곱창   돌곱창,부산광역시 수영구 수영동 308 
먹보추어탕,31점,리뷰없음,수영 | 추어탕   반상,부산광역시 수영구 수영동 447-9 
고기주삼,31점,리뷰없음,수영 | 소고기   한우생고기,부산광역시 수영구 수영동 304-3 
소문난 손칼국수,31점,리뷰없음,수영 | 칼국수   손칼국수,부산광역시 수영구 수영동 447-6 
설봉돼지국밥,31점,0점,망미동 | 국밥   돼지국밥,부산광역시 수영구 수영동 477-5 
수영팔도대게,31점,리뷰없음,수영 | 대게   킹크랩,부산광역시 수영구 수영동 446-3 
모니김밥 수영점,31점,리뷰없음,수영팔도시장 | 김밥집   김밥,부산광역시 수영구 수영동 445-26 
옛날선미숯불갈비,31점,리뷰없음,수영 | 숯불갈비   생갈비,부산광역시 수영구 수영동 301 
손영환비빔국수,31점,리뷰없음,수영 | 국수   비빔국수,부산광역시 수영구 수영동 446-5 
팔도면가 손칼국수,31점,리뷰없음,수영 | 손칼국수   장칼국수,부산광역시 수영구 수영동 71-2 
60계치킨,31점,3.0점,수영 | 치킨   고추치킨,부산광역시 수영구 수영동 552 
생생돈까스,31점,리뷰없음,수영 | 돈가스   고구마치즈돈까스,부산광역시 수영구 수영동 503-24 
모모스김밥 센텀점,31점,5.0점,수영 | 김밥   분식,부산광역시 수영구 수영동 527 
계화숯불닭갈비,31점,리뷰없음,수영 | 닭갈비   숯불닭갈비,부산광역시 수영구 수영동 304-2 
홈팝참치,31점,리뷰없음,수영 | 술집   참치,부산광역시 수영구 수영동 508-10 
푸짐한집,31점,리뷰없음,부산수영구 | 한식,부산광역시 수영구 수영동 104-2 
청조순두부,31점,리뷰없음,수영 | 순두부   순두부백반,부산광역시 수영구 수영동 315-1 
유가네닭갈비 수영점,31점,리뷰없음,수영 | 닭갈비   콘치즈닭,부산광역시 수영구 수영동 446-13 
원조 산 곰장어,31점,리뷰없음,수영 | 곰장어   산곰장어,부산시 수영구 수영동 304-5 
The막걸리,31점,리뷰없음,부산 | 전통주점   막걸리,부산광역시 수영구 수영동 444-11 
카페 로나와,31점,리뷰없음,민락역 | 카페   얼그레이라떼,부산광역시 수영구 수영동 520 
돼지생갈비상회 수영점,31점,리뷰없음,부산광역시 | 돼지고기   생갈비,부산광역시 수영구 수영동 448-16 
안녕하루,31점,리뷰없음,망미동 | 카레   야끼카레,부산광역시 수영구 수영동 466-15 
희소담 떡케이크,31점,리뷰없음,부산수영구 | 떡케이크   케이크,부산광역시 수영구 수영동 465-1 
보광당탕제원,31점,리뷰없음,수영 | 육사시미   뭉티기,부산광역시 수영구 수영동 312-3 
경화반점,31점,리뷰없음,부산수영구 | 짜장면   짬뽕,부산광역시 수영구 수영동 495-7 
청송 식당,31점,리뷰없음,수영 | 매운탕   횟집,부산광역시 수영구 수영동 444-23 
오춘자비어,31점,리뷰없음,수영 | 스몰비어   맥주,부산광역시 수영구 수영동 447-9 
노랑통닭,31점,리뷰없음,수영 | 통닭   마늘치킨,부산광역시 수영구 수영동 503-2 
다미정,31점,리뷰없음,부산수영 | 맥주   술집,부산광역시 수영구 수영동 471-40 
소담한우,31점,리뷰없음,망미동 | 소고기   소고기구이,부산광역시 수영구 수영동 552 
어촌횟집,31점,리뷰없음,수영 | 횟집   돌돔,부산광역시 수영구 수영동 308 
니밥내밥,31점,리뷰없음,수영 | 백반   간장불백,부산광역시 수영구 수영동 447-11 
팔도한양족발,31점,리뷰없음,수영 | 족발   쪽갈비,부산광역시 수영구 수영동 508-9 
족발쟁이,31점,리뷰없음,수영 | 족발   보쌈,부산광역시 수영구 수영동 447-9 
목림식당,31점,리뷰없음,부산수영구 | 한식,부산광역시 수영구 수영동 50-2 
라르게토,15점,4.7점,망미동 | 파스타   라자냐,부산광역시 수영구 수영동 470-27 1층 라르게토 
굽네치킨 부산수영점,15점,0점,부산수영 | 치킨,부산광역시 수영구 수영동 432-1 432-1 
리오네,15점,3.2점,수영 | 감자뇨끼   파스타,부산광역시 수영구 수영동 494-11 
하삼동커피 수영점,15점,4.0점,부산수영 | 커피   카페,부산광역시 수영구 수영동 445-1 
정원,15점,리뷰없음,수영 | 중화요리   깐풍육,부산광역시 수영구 수영동 304-2 
팔도 이대 원조떡볶이,15점,리뷰없음,수영 | 떡볶이   순대,부산광역시 수영구 수영동 445-24 
교동고로케,15점,리뷰없음,수영 | 베이커리,부산광역시 수영구 수영동 503-15 
황연정의 초록식탁,15점,리뷰없음,수영 | 수제도시락   가정식백반,부산광역시 수영구 수영동 512 
멕시카나치킨 수영점,15점,리뷰없음,수영 | 치킨,부산광역시 수영구 수영동 503-24 
봉구비어 수영점,15점,리뷰없음,수영 | 하이볼   맥주집,부산광역시 수영구 수영동 304-2 
전주식당,15점,리뷰없음,부산수영 | 백반,부산광역시 수영구 수영동 493-10 
산호해물아구찜,15점,리뷰없음,부산수영 | 아구찜   해물아구찜,부산광역시 수영구 수영동 449-16 
다정 푸짐한집,15점,리뷰없음,부산수영 | 한식,부산광역시 수영구 수영동 479-9 
푸짐한 소주방,15점,리뷰없음,부산수영 | 술집,부산광역시 수영구 수영동 479-21 
길림성,15점,리뷰없음,부산수영 | 짬뽕   중국집,부산광역시 수영구 수영동 518 
진배기돼지국밥,15점,리뷰없음,수영 | 국밥   돼지국밥,부산광역시 수영구 수영동 447-1 
아홉시커피,15점,리뷰없음,수영 | 카페   커피,부산광역시 수영구 수영동 444-22 
부산 수영동,score,userscore,detailsroca+
