Name,score,userscore,detail
춘천명품닭갈비,38점,5.0점,부산기장 | 닭갈비,부산광역시 기장군 장안읍 기룡리 384-8 
장안국수락,38점,5.0점,부산기장 | 냉국수   국수,부산광역시 기장군 장안읍 기룡리 448-1 
공주분식,38점,5.0점,부산기장 | 떡볶이   분식,부산시 기장군 장안읍 임랑리 14-10 
금촌,38점,5.0점,부산 | 해산물   해물라면,부산광역시 기장군 장안읍 월내리 17-38 
면식가 부산프리미엄아울렛점,38점,5.0점,부산기장 | 국수,부산광역시 기장군 장안읍 좌천리 545 
고원식당,38점,5.0점,부산기장 | 한식   들깨탕,부산광역시 기장군 장안읍 길천리 209-4 
이화수전통육개장 기장월내점,38점,5.0점,부산기장 | 육개장,부산광역시 기장군 장안읍 월내리 61 
뻘떡낙지,38점,4.2점,기장 | 낙지볶음   낙지요리,부산 기장군 장안읍 용소리 297-1 
스타벅스 부산P.아울렛점,38점,5.0점,부산기장 | 커피   카페,부산광역시 기장군 장안읍 좌천리 497-4 
토종손칼국수,38점,5.0점,장안사 | 손칼국수   팥칼국수,부산광역시 기장군 장안읍 기룡리 451 
민속촌물레방아설렁탕,38점,4.6점,부산 | 곰탕   설렁탕,부산광역시 기장군 장안읍 장안리 458 
장안나물밥,38점,5.0점,장안사 | 곤드레밥   더덕구이,부산광역시 기장군 장안읍 장안리 435 
해운대해물칼국수,38점,3.6점,부산기장 | 칼국수   해물손칼국수,부산광역시 기장군 장안읍 월내리 554-22 
짜봉 본점,38점,4.3점,부산 | 중국집   쌀짜장,부산광역시 기장군 장안읍 좌천리 252-24 
얌샘김밥 기장장안점,38점,5.0점,부산기장 | 김밥,부산광역시 기장군 장안읍 기룡리 448-1 
진팔팔감자탕,38점,5.0점,부산 | 등갈비   감자탕,부산광역시 기장군 장안읍 길천리 330-6 
월내반점,38점,5.0점,부산 | 중국집   쟁반짬뽕,부산광역시 기장군 장안읍 길천리 205-4 
소문난김밥집,38점,5.0점,부산기장 | 김밥,부산광역시 기장군 장안읍 월내리 132-53 
왕가마솥돼지국밥,37점,4.0점,좌천역 | 돼지국밥   한식,부산광역시 기장군 장안읍 좌천리 255-1 
블루커피,37점,5.0점,부산기장 | 커피   카페,부산광역시 기장군 장안읍 장안리 143-22 
뜨락 전통 해물 칼국수,37점,4.0점,장안사 | 칼국수   해물칼국수,부산광역시 기장군 장안읍 장안리 292 
르번미 신세계 부산프리미엄아울렛점,36점,5.0점,부산기장 | 베트남음식   포크반미,부산 기장군 장안읍 좌천리 545 신세계 부산프리미엄아울렛 
스트릿 츄러스 부산프리미엄아울렛점,36점,3.4점,부산 | 카페   핫도그,부산광역시 기장군 장안읍 좌천리 545 신세계프리미엄아울렛 1층 
고스락,36점,3.5점,부산기장 | 당고   묵은지김치찜,부산광역시 기장군 장안읍 월내리 553 
장안매운탕,36점,4.0점,장안사 | 매운탕   메기매운탕,부산광역시 기장군 장안읍 기룡리 306 
홍해식당,35점,4.0점,부산기장 | 아구찜   해물요리,부산 기장군 장안읍 임랑리 75 
번개반점,35점,4.0점,부산기장 | 짜장면   중화요리,부산시 기장군 장안읍 기룡리 448-1 
등대횟집,35점,5.0점,부산기장 | 생선회   횟집,부산광역시 기장군 장안읍 월내리 17-30 
장군짜장,35점,5.0점,부산 | 손짜장   짜장,부산광역시 기장군 장안읍 길천리 220-1 
해물쟁반짜장,34점,4.0점,부산,부산광역시 기장군 장안읍 좌천리 245-2 
퐁드르,33점,3.6점,장안사 | 커피   베이커리카페,부산 기장군 장안읍 기룡리 458-9 
장안사산장,33점,리뷰없음,부산기장 | 오리요리,부산시 기장군 장안읍 장안리 609 
장안본가,33점,리뷰없음,장안사 | 한식   오리불고기,부산광역시 기장군 장안읍 장안리 391-3 
감골가든,33점,리뷰없음,장안사 | 오리고기   오리불고기,부산광역시 기장군 장안읍 장안리 425-1 
토끼정 신세계프리미엄아울렛 부산점,33점,3.0점,정관 | 크림카레우동   일본가정식,부산 기장군 장안읍 좌천리 545 신세계프리미엄아울렛 부산점 
무룡매운탕,33점,리뷰없음,장안사 | 매운탕   메기매운탕,부산광역시 기장군 장안읍 기룡리 186-5 
제일분식,32점,리뷰없음,좌천역 | 만두   분식,부산시 기장군 장안읍 좌천리 213-9 
원조소문난솥뚜껑삼겹살,32점,리뷰없음,부산 | 삼겹살   솥뚜껑삼겹살,부산광역시 기장군 장안읍 길천리 250-1 
거북이가든,32점,0.0점,장안사 | 한식   메기매운탕,부산광역시 기장군 장안읍 장안리 430 
농장집,32점,리뷰없음,장안사 | 한식   오리불고기,부산광역시 기장군 장안읍 장안리 505-1 
장수가든,32점,리뷰없음,장안사 | 한식   오리불고기,부산광역시 기장군 장안읍 장안리 240-1 
여기스시,31점,리뷰없음,부산 | 초밥   스시,부산광역시 기장군 장안읍 월내리 61 
신라해장국,31점,4.0점,부산 | 해장국   내장탕,부산광역시 기장군 장안읍 기룡리 448-1 
장안민물장어,31점,0.0점,장안사 | 장어   민물장어,부산광역시 기장군 장안읍 기룡리 313-9 
비룡손짜장,31점,2.0점,좌천역 | 수타면   손짜장,부산광역시 기장군 장안읍 좌천리 252-7 
맘스터치,31점,3.0점,부산 | 닭강정   버거,부산광역시 기장군 장안읍 월내리 66-2 
향촌,31점,리뷰없음,부산기장 | 코다리,부산광역시 기장군 장안읍 길천리 224-6 
용궁해물쟁반짜장,31점,리뷰없음,해동용궁사 | 중식당   쟁반짜장,부산광역시 기장군 장안읍 기룡리 495 
정훈희와김태화꽃밭에서,31점,리뷰없음,부산기장 | 라이브카페   카페,부산광역시 기장군 장안읍 임랑리 1-36 
수가든카페,31점,리뷰없음,부산기장 | 카페   해신탕,부산광역시 기장군 장안읍 오리 301-25 
초원집,31점,리뷰없음,장안사 | 오리고기   오리불고기,부산광역시 기장군 장안읍 장안리 494 
시골의맛,31점,리뷰없음,부산기장 | 국수,부산광역시 기장군 장안읍 월내리 257-1 
우리손칼국수,31점,리뷰없음,좌천역 | 손칼국수   팥칼국수,부산광역시 기장군 장안읍 좌천리 347-10 
아트인오리무인카페,31점,리뷰없음,부산 | 무인카페   오리,부산 기장군 장안읍 오리  
나드리김밥 기장고리점,31점,리뷰없음,부산 | 김밥   분식,부산광역시 기장군 장안읍 길천리 236-4 
소담,31점,리뷰없음,부산기장 | 커피,부산광역시 기장군 장안읍 기룡리 1067-96 
강원도순두부,31점,리뷰없음,부산 | 순두부   순두부정식,부산광역시 기장군 장안읍 월내리 132-17 
신명산장,31점,리뷰없음,부산기장 | 한식   간장불고기,부산광역시 기장군 장안읍 명례리 749-2 
오륙도해물탕,31점,리뷰없음,부산 | 해물탕   조개탕,부산광역시 기장군 장안읍 월내리 132-80 
신가네밀면,31점,리뷰없음,부산 | 종합분식,부산광역시 기장군 장안읍 월내리 257-1 
웰빈,31점,리뷰없음,장안사 | 팥빙수   카페,부산광역시 기장군 장안읍 장안리 505-11 
안나국수,31점,리뷰없음,장안사 | 국수   비빔국수,부산광역시 기장군 장안읍 장안리 414-1 
옥산정,31점,리뷰없음,부산기장 | 쭈꾸미   쭈꾸미볶음,부산광역시 기장군 장안읍 좌천리 510-131 
고가,31점,리뷰없음,장안사 | 백숙   오리불고기,부산광역시 기장군 장안읍 장안리 391-1 
낙지볶음개미집,31점,리뷰없음,부산 | 낙지볶음   낙곱새,부산광역시 기장군 장안읍 좌천리 252-5 
앤티앤스 부산아울렛점,31점,리뷰없음,부산 | 베이커리   핫도그,부산광역시 기장군 장안읍 좌천리 545 
월내커피,15점,0점,부산기장 | 카페   커피,부산광역시 기장군 장안읍 월내리 132-67 
키위키즈랜드,15점,리뷰없음,정관 | 키즈카페   키위,부산광역시 기장군 장안읍 좌천리 436-16 
부산식육점,15점,리뷰없음,부산 | 식육식당,부산광역시 기장군 장안읍 좌천리 128-3 
골목집,15점,리뷰없음,장안사 | 한식   오리불고기,부산광역시 기장군 장안읍 장안리 425-1 
금샘농원,15점,리뷰없음,부산 | 한식   오리불고기,부산광역시 기장군 장안읍 장안리 541-19 
미스터스시 부산프리미엄아울렛점,15점,리뷰없음,송정 | 고기집   스시,부산광역시 기장군 장안읍 좌천리 545 프리미엄아울렛 4F 455 
파리바게뜨 기장월내점,15점,리뷰없음,부산기장 | 빵집,부산광역시 기장군 장안읍 길천리 207-3 
부산 장안읍,score,userscore,detailsroca+
