Name,score,userscore,detail
이화집,31점,리뷰없음,영도 | 삼계탕   옻닭,부산 영도구 봉래동3가 163-2 
황제쟁반짜장,31점,1.0점,영도 | 중국집   쟁반짜장,부산광역시 영도구 봉래동3가 161-8 
인생통닭,31점,리뷰없음,부산영도 | 치킨   닭강정,부산광역시 영도구 봉래동2가 73-2 
영도옛날국수,31점,리뷰없음,부산영도 | 국수   물국수,부산광역시 영도구 봉래동3가 19-1 
하오츠,31점,리뷰없음,영도 | 짬뽕   중식당,부산 영도구 봉래동1가 95-5 
청불닭발,31점,리뷰없음,부산영도 | 닭발,부산광역시 영도구 봉래동1가 92-18 
삼삼밀면,31점,리뷰없음,부산 | 중화요리   밀면,부산광역시 영도구 봉래동3가 137 
주희정해물탕,31점,리뷰없음,영도 | 해산물   해물탕,부산광역시 영도구 봉래동3가 19-1 
동강기사식당,31점,리뷰없음,영도 | 기사식당   돼지불백,부산광역시 영도구 봉래동1가 93 
동남횟집,31점,리뷰없음,영도 | 초밥   횟집,부산광역시 영도구 봉래동3가 8-3 
배수지횟집,31점,리뷰없음,영도 | 횟집,부산광역시 영도구 봉래동5가 140-1 
어우량,31점,리뷰없음,영도 | 한식,부산광역시 영도구 봉래동1가 48-3 
영도분식,31점,리뷰없음,부산영도 | 분식,부산광역시 영도구 봉래동1가 95-3 
대전집,31점,리뷰없음,부산영도 | 한식,부산광역시 영도구 봉래동5가 113-11 
모정감자탕,31점,리뷰없음,영도 | 감자탕   해장국,부산광역시 영도구 봉래동5가 147-5 
명가숯불갈비,31점,리뷰없음,부산영도 | 갈비탕   숯불갈비,부산광역시 영도구 봉래동2가 23-29 
수복식당,31점,리뷰없음,부산영도 | 한식,부산광역시 영도구 봉래동2가 87 
가마치통닭 봉래점,31점,리뷰없음,영도 | 치킨   닭강정,부산광역시 영도구 봉래동3가 132-13 
토박이숯불촌,31점,리뷰없음,영도 | 고기집,부산광역시 영도구 봉래동1가 91-16 
온지당,31점,리뷰없음,부산영도 | 베이커리   스콘,부산광역시 영도구 봉래동2가 29 
순천집,31점,리뷰없음,영도 | 포장마차   la갈비,부산광역시 영도구 봉래동1가 48-5 
소소한 상,31점,리뷰없음,영도 | 메밀국수   백반,부산광역시 영도구 봉래동1가 92-5 
할매집,31점,리뷰없음,부산영도 | 한식,부산광역시 영도구 봉래동3가 12-5 
죠스떡볶이 부산봉래점,31점,리뷰없음,영도 | 순대   떡볶이,부산광역시 영도구 봉래동3가 24 
옛날통닭,31점,리뷰없음,영도 | 통닭   옛날통닭,부산광역시 영도구 봉래동3가 21-2 
eum cafe,31점,리뷰없음,영도 | 디저트   카페,부산광역시 영도구 봉래동2가 12 
라치나타 부산 라발스호텔점,31점,리뷰없음,부산 | 스페인   올리브,부산광역시 영도구 봉래동1가 29 
고을산채,31점,리뷰없음,영도 | 산채정식   소고기버섯전골,부산광역시 영도구 봉래동3가 100-1 
아나고뭐해,31점,리뷰없음,영도 | 한식   문어숙회,부산광역시 영도구 봉래동4가 116-3 
신미식당,31점,리뷰없음,영도 | 김치찌개   된장찌개,부산광역시 영도구 봉래동3가 160 
자매보리밥,15점,0점,영도 | 보리밥   장어탕,부산광역시 영도구 봉래동1가 8-1 
재하식당,15점,5.0점,영도 | 숯불고기   온국수,부산광역시 영도구 봉래동1가 97-2 
부산추어탕,15점,리뷰없음,영도 | 추어탕,부산시 영도구 봉래동2가 35-5 
청화조개구이,15점,리뷰없음,영도 | 해물   조개구이,부산광역시 영도구 봉래동3가 18-1 
부산갈매기명가,15점,리뷰없음,부산영도 | 한식   갈매기살,부산광역시 영도구 봉래동3가 161-10 
맛나감자탕,15점,리뷰없음,영도 | 감자탕   해물뼈찜,부산광역시 영도구 봉래동3가 137 
백곰반점 백곰반점,15점,리뷰없음,부산영도 | 짜장   짬뽕,부산광역시 영도구 봉래동3가 27 
물망초횟집,15점,리뷰없음,영도 | 생선회   세꼬시,부산광역시 영도구 봉래동3가 15-1 
호식이두마리치킨 봉래점,15점,리뷰없음,부산영도 | 치킨   후라이드,부산광역시 영도구 봉래동4가 300 
햇님이네 뒷통구이,15점,리뷰없음,부산영도 | 닭갈비   낙지닭갈비,부산광역시 영도구 봉래동4가 158-27 
커피가모,15점,리뷰없음,부산영도 | 카페   커피,부산광역시 영도구 봉래동3가 50-5 
뚱과장네술창고 본점,15점,리뷰없음,부산영도 | 맥주   호프,부산광역시 영도구 봉래동2가 1 
티가렛,15점,리뷰없음,부산영도 | 카페   쥬스,부산광역시 영도구 봉래동2가 39-5 
또로로케이크,15점,리뷰없음,영도 | 케이크   레터링케이크,부산광역시 영도구 봉래동5가 143-4 
어뮤즈 베이커리,15점,리뷰없음,부산영도 | 베이커리   생화케이크,부산광역시 영도구 봉래동3가 132-2 
영도깍두기,15점,리뷰없음,부산 | 한식   곰탕,부산광역시 영도구 봉래동4가 220-1 
김천식당,15점,리뷰없음,부산 | 백반   가정식,부산광역시 영도구 봉래동4가 9-5 
티사운즈,15점,리뷰없음,영도 | 비건   찻집,부산광역시 영도구 봉래동2가 39-5 
주디,15점,리뷰없음,영도 | 루프탑   유기농,부산광역시 영도구 봉래동5가 65-11 
모디포차,15점,리뷰없음,부산영도 | 해물탕   꽃게탕,부산광역시 영도구 봉래동3가 27 
버거킹 부산영도DT점,15점,리뷰없음,영도 | 버거   감자튀김,부산광역시 영도구 봉래동4가 38 
춘자포차,15점,리뷰없음,영도 | 포장마차   조기구이,부산광역시 영도구 봉래동1가 50-7 1층 춘자포차 
코버그,15점,리뷰없음,부산영도 | 카페   치즈테린느,부산광역시 영도구 봉래동2가 96-4 
멕시칸,15점,리뷰없음,영도 | 치킨   닭강정,부산광역시 영도구 봉래동4가 169-56 
Miss코다리Mr황태 영도점,15점,리뷰없음,부산영도 | 코다리찜   황태찜,부산광역시 영도구 봉래동2가 12 
만다린,15점,리뷰없음,부산영도 | 중식당   짬뽕,부산광역시 영도구 봉래동1가 5-5 
카페클라즈 영도점,15점,리뷰없음,부산영도 | 카페   디저트,부산광역시 영도구 봉래동3가 7-8 
커피고트,15점,리뷰없음,영도 | 카페   커피,부산광역시 영도구 봉래동3가 140-1 
갯마을식당,15점,리뷰없음,영도 | 낙지전문   낙곱,부산광역시 영도구 봉래동3가 162-5 
남해식당,15점,리뷰없음,부산영도 | 한식   곱창전골,부산광역시 영도구 봉래동1가 11-6 
대혁횟집,15점,리뷰없음,부산영도 | 생선회   횟집,부산광역시 영도구 봉래동5가 135-1 
일월식당,15점,리뷰없음,영도 | 뼈다귀해장국   콩나물해장국,부산광역시 영도구 봉래동1가 5-3 
티모아,15점,리뷰없음,영도 | 카페   디저트,부산광역시 영도구 봉래동2가 12 
보성푸드,15점,리뷰없음,부산영도 | 한식,부산광역시 영도구 봉래동1가 51-4 
한잔ok,15점,리뷰없음,부산영도 | 포차   포장마차,부산광역시 영도구 봉래동1가 48-5 
카페슈가,15점,리뷰없음,부산영도 | 카페   디저트,부산광역시 영도구 봉래동3가 181-2 
부산 봉래동,score,userscore,detailsroca+
