Name,score,userscore,detail
꼴통왕족발,15점,리뷰없음,부산사상 | 족발   불족발,부산광역시 사상구 덕포동 427-5 
돈돈카츠 사상점,15점,리뷰없음,부산광역시 | 돈카츠   돈가스,부산광역시 사상구 덕포동 426-3 
밸라다 덕포신라대점,15점,리뷰없음,부산사상 | 아메리카노   카페,부산광역시 사상구 덕포동 785-3 
은하수,15점,리뷰없음,덕포 | 맥주   호프,부산광역시 사상구 덕포동 426-11 
올래포차,15점,리뷰없음,덕포 | 포장마차   포차,부산광역시 사상구 덕포동 712-11 
틴틴호프,15점,리뷰없음,부산사상 | 맥주   호프,부산광역시 사상구 덕포동 769-8 
카페황금나무,15점,리뷰없음,덕포 | 커피   카페,부산광역시 사상구 덕포동 404-2 
달콤한상상,15점,리뷰없음,부산사상 | 베이커리,부산광역시 사상구 덕포동 428-1 
수림커피숍,15점,리뷰없음,부산사상 | 카페   커피,부산광역시 사상구 덕포동 416-55 
파리바게뜨 부산괘법점,15점,리뷰없음,덕포 | 바게트   빵,부산광역시 사상구 덕포동 429-2 
멕시카나치킨 모라자유점,15점,리뷰없음,부산사상 | 치킨,부산광역시 사상구 덕포동 761-1 
오늘김밥,15점,리뷰없음,사상 | 김밥   라면,부산광역시 사상구 덕포동 416-17 
정성숯불두마리치킨 사상점,15점,리뷰없음,덕포 | 숯불바베큐치킨   치킨,부산광역시 사상구 덕포동 410-1 
슈와라,15점,리뷰없음,덕포 | 카페   디저트,부산광역시 사상구 덕포동 426-60 
찬돌이네 떡갈비,15점,리뷰없음,부산사상 | 한식   떡갈비,부산광역시 사상구 덕포동 421-1 
청춘노가리,15점,리뷰없음,부산사상 | 노가리   요리주점,부산광역시 사상구 덕포동 428-5 
우리할매떡볶이 부산사상점,15점,리뷰없음,덕포 | 떡볶이   분식,부산광역시 사상구 덕포동 429-14 
카페테리아 부산도서관점,15점,리뷰없음,덕포 | 카페   디저트,부산광역시 사상구 덕포동 415-2 
디저트39 부산신라대점,15점,3.0점,사상 | 카페   디저트,부산광역시 사상구 덕포동 90-5 
청솔로9 사상점,15점,리뷰없음,사상 | 카페   생크림와플,부산광역시 사상구 덕포동 428-3 
브룸브룸,15점,리뷰없음,사상 | 카페   cafe,부산광역시 사상구 덕포동 372-5 
정직유부 부산사상점,15점,리뷰없음,덕포 | 초밥   유부,부산광역시 사상구 덕포동 429-1 
참새와방앗간,15점,리뷰없음,덕포 | 회국수   막걸리,부산광역시 사상구 덕포동 388-11 
죽이야기 부산 덕포점,15점,리뷰없음,부산사상 | 죽집   전복죽,부산광역시 사상구 덕포동 421-1 
더끌림,15점,리뷰없음,부산사상 | 카페   디저트,부산광역시 사상구 덕포동 769-7 
용궁해물뽈찜대구탕,15점,리뷰없음,덕포 | 뽈찜   대구탕,부산광역시 사상구 덕포동 428-1 
가야포차선지국밥 덕포점,15점,리뷰없음,덕포 | 수구레   선지국밥,부산광역시 사상구 덕포동 395-11 
호야족발,15점,리뷰없음,부산 | 족발   보쌈,부산광역시 사상구 덕포동 421-20 
당신은지금치킨이땡긴다 덕포점,15점,리뷰없음,덕포 | 치킨   멘보샤,부산광역시 사상구 덕포동 779-1 
하삼동커피 덕포시장점,15점,리뷰없음,덕포 | 아메리카노,부산광역시 사상구 덕포동 422-27 
덕포숯불갈비,15점,리뷰없음,덕포 | 고기집   숯불갈비,부산광역시 사상구 덕포동 421-1 
불스떡볶이 덕포점,15점,리뷰없음,사상 | 떡볶이   치즈떡볶이,부산광역시 사상구 덕포동 778-15 
푸짐한집,15점,리뷰없음,부산 | 한식   밥집,부산광역시 사상구 덕포동 428-1 
장수촌순대돼지국밥,15점,리뷰없음,덕포 | 순대   돼지국밥,부산광역시 사상구 덕포동 786-1 
부산 덕포동,score,userscore,detailsroca+
