Name,score,userscore,detail
BBQ치킨 부산원동점,15점,리뷰없음,부산동래 | 치킨   치킨집,부산광역시 동래구 명장동 145-23 
마포나루,15점,리뷰없음,안락동 | 고기집   가브리살,부산광역시 동래구 명장동 153-27 
유가네닭갈비 명장점,15점,리뷰없음,부산 | 닭갈비   닭갈비철판볶음밥,부산광역시 동래구 명장동 62-3 
하삼동커피 명장역점,15점,리뷰없음,부산동래 | 카페   커피,부산광역시 동래구 명장동 24-1 
8선곱창전골,15점,리뷰없음,부산동래 | 곱창   곱창전골,부산광역시 동래구 명장동 133-54 
영계마을 명장점,15점,리뷰없음,부산 | 닭요리   영계통구이,부산광역시 동래구 명장동 489-38 
마스터베이커리카페,15점,리뷰없음,부산동래 | 베이커리   베이커리카페,부산광역시 동래구 명장동 23-2 
떡이조아,15점,리뷰없음,부산동래 | 한과   떡,부산광역시 동래구 명장동 326-4 
교촌치킨 명장1호점,15점,리뷰없음,부산 | 치킨   치킨집,부산광역시 동래구 명장동 26-24 
맥시칸치킨 안락A점,15점,리뷰없음,동래구 | 치킨,부산광역시 동래구 명장동 147-30 
만타본족,15점,리뷰없음,명장역 | 족발   보쌈,부산광역시 동래구 명장동 131-16 
청송손칼국수,15점,리뷰없음,부산동래 | 칼국수   만두,부산광역시 동래구 명장동 145-15 
카페 깔룽,15점,리뷰없음,부산 | 카페   크로플,부산광역시 동래구 명장동 300-73 
96분식,15점,리뷰없음,안락동 | 분식   고추튀김,부산광역시 동래구 명장동 132-4 
가비방 명장1호점,15점,리뷰없음,명장역 | 카페,부산 동래구 명장동 22-23 
우성돈까스 안락점,15점,3.0점,안락동 | 돈까스   치즈돈까스,부산광역시 동래구 명장동 62-17 
최군김밥,15점,리뷰없음,부산 | 김밥   주먹밥,부산광역시 동래구 명장동 135-63 
커피이십센치 명장점,15점,리뷰없음,동래 | 도넛   꽈배기,부산광역시 동래구 명장동 133-63 
시장손칼국수,15점,리뷰없음,부산동래 | 칼국수   만두,부산광역시 동래구 명장동 145-9 
몽커피,15점,리뷰없음,부산동래 | 카페   디저트,부산광역시 동래구 명장동 497-3 
맘스터치 부산명장점,15점,리뷰없음,부산 | 버거   치킨버거,부산광역시 동래구 명장동 29-124 
선비꼬마김밥 명장역점,15점,리뷰없음,명장역 | 분식   매운쫄면,부산광역시 동래구 명장동 24-1 
카페몽키,15점,리뷰없음,동래구 | 카페   휘낭시에,부산광역시 동래구 명장동 26-24 
크로피,15점,리뷰없음,부산동래 | 크로플   커피,부산광역시 동래구 명장동 153-20 
두찜 부산명장점,15점,리뷰없음,부산 | 로제찜닭   찜닭,부산광역시 동래구 명장동 135-2 
쌀똑핫도그in떡볶이 부산명장점,15점,리뷰없음,부산동래 | 핫도그   떡볶이,부산광역시 동래구 명장동 623 
함흥냉면,15점,리뷰없음,부산 | 냉면   함흥냉면,부산광역시 동래구 명장동 321-91 
원더풀찹쌀꽈배기,15점,리뷰없음,부산 | 베이커리   꽈배기,부산광역시 동래구 명장동 145-5 
비비바바,15점,리뷰없음,부산 | 밀키트   물밀면,부산광역시 동래구 명장동 617 
미미반점,15점,리뷰없음,동래 | 짜장면   탕수육,부산광역시 동래구 명장동 135-1 
자담치킨 명장점,15점,리뷰없음,명장역 | 치킨   순살치킨,부산광역시 동래구 명장동 623 
철인7호 안락명장점,15점,리뷰없음,서원시장 | 치킨   양념치킨,부산광역시 동래구 명장동 67-62 
삼겹파티 명장점,15점,리뷰없음,명장역 | 삼겹살   오리불고기,부산광역시 동래구 명장동 309-14 
푸짐한곱창,15점,리뷰없음,부산 | 곱창   돼지곱창,부산광역시 동래구 명장동 148-2 
명품 착한김밥,15점,리뷰없음,부산 | 땡초김밥,부산광역시 동래구 명장동 497-1 
하삼동커피 e편한세상명장점,15점,리뷰없음,명장역 | 카페,부산광역시 동래구 명장동 145-7 
커피베이 부산명장점,15점,리뷰없음,명장역 | 카페,부산광역시 동래구 명장동 333-2 
뚜레쥬르 부산명장점,15점,리뷰없음,부산동래 | 베이커리   빵,부산광역시 동래구 명장동 321 
행복순두부,15점,리뷰없음,동래 | 콩국수   순두부,부산광역시 동래구 명장동 135-42 
라객마라탕,15점,리뷰없음,부산동래 | 중식당   마라탕,부산광역시 동래구 명장동 623 
컴포즈커피 명장e편한세상점,15점,리뷰없음,부산 | 카페   커피,부산광역시 동래구 명장동 623 
동흥안가,15점,리뷰없음,부산 | 돼지고기   특수부위,부산광역시 동래구 명장동 132-20 
부산 명장동,score,userscore,detailsroca+
