Name,score,userscore,detail
바다산곰장어,31점,리뷰없음,구포시장 | 곰장어   산곰장어,부산광역시 북구 구포동 592-14 육영한우백화점 
마산생아구찜,31점,리뷰없음,구명역 | 아구찜   생아구찜,부산광역시 북구 구포동 962-2 
리강왕곱창,31점,리뷰없음,덕천 | 곱창   곱창전골,부산 북구 구포동 144-3 
스시쿠도쿠,31점,5.0점,부산북구 | 스시,부산광역시 북구 구포동 119-2 
청년떡볶이,31점,리뷰없음,구남역 | 떡볶이   국물떡볶이,부산광역시 북구 구포동 1090-10 
코리아횟집,31점,리뷰없음,부산 | 횟집   미역국,부산광역시 북구 구포동 937-23 
홍참치생연어,31점,리뷰없음,덕천 | 참치   생연어,부산광역시 북구 구포동 143-3 
피자베이,31점,리뷰없음,덕천 | 숯불갈비   피자,부산광역시 북구 구포동 1211-13 
평산갈비,31점,리뷰없음,부산광역시 | 돼지갈비   갈비,부산광역시 북구 구포동 1260-5 
생생돈까스 구포점,31점,리뷰없음,부산 | 돈까스   생돈까스,부산광역시 북구 구포동 1263-24 
불막열삼 덕천점,31점,리뷰없음,부산북구 | 막창   삼겹살,부산광역시 북구 구포동 131-43 
장수돼지국밥,31점,리뷰없음,구포역 | 국밥   돼지국밥,부산 북구 구포동 1060-71 
유니돈까스,31점,리뷰없음,부산 | 돈가스   돈까스,부산광역시 북구 구포동 1235-8 
맘스터치 구남역점,31점,4.0점,구남역 | 햄버거   버거,부산광역시 북구 구포동 1090-10 2층 
밥코드,31점,리뷰없음,부산북구 | 도시락   컵밥,부산광역시 북구 구포동 1186-1 
빨봉분식,31점,리뷰없음,덕천 | 분식   쫄만두,부산광역시 북구 구포동 147-3 
기장산곰장어,31점,리뷰없음,부산 | 장어   산곰장어,부산광역시 북구 구포동 1260-6 
민속아구찜,31점,리뷰없음,구남역 | 아구찜   해물아구찜,부산광역시 북구 구포동 896-3 
보스식당,31점,리뷰없음,덕천 | 퓨전음식   스지전골,부산 북구 구포동 121-5 
천일돼지국밥,31점,리뷰없음,구포시장 | 돼지국밥   장국밥,부산광역시 북구 구포동 178-4 
사랑도회센타,31점,리뷰없음,부산 | 횟집,부산광역시 북구 구포동 599-5 
뼈장군,31점,리뷰없음,구포시장 | 감자탕   해장국,부산광역시 북구 구포동 515 
땅스부대찌개,31점,리뷰없음,구포시장 | 부대찌개   부대찌게,부산광역시 북구 구포동 592-14 
쥬씨 덕천점,31점,리뷰없음,덕천 | 과일주스,부산광역시 북구 구포동 603-11 
돈꿀돼지국밥본점,31점,리뷰없음,구포시장 | 국밥   돼지국밥,부산광역시 북구 구포동 584-2 
용구중국관,31점,리뷰없음,부산 | 간짜장   중국집,부산광역시 북구 구포동 1045-3 
양이야기,31점,리뷰없음,덕천 | 양꼬치   양고기,부산광역시 북구 구포동 1223-18 
열빈원,31점,리뷰없음,부산 | 중국집   탕수육,부산광역시 북구 구포동 527-20 
본도시락,31점,리뷰없음,덕천 | 도시락   단체도시락,부산광역시 북구 구포동 602-8 
원조숯불장어구이,31점,리뷰없음,구포역 | 장어   숯불장어구이,부산광역시 북구 구포동 251-1 
용원횟집,31점,리뷰없음,구포시장 | 횟집   향어회,부산광역시 북구 구포동 595-6 
소나무돼지국밥,31점,리뷰없음,부산 | 돼지국밥   모듬수육,부산광역시 북구 구포동 932-30 
이디야커피,31점,리뷰없음,구포역 | 커피   카페,부산광역시 북구 구포동 1060-45 
덕천빈대떡,31점,리뷰없음,덕천 | 막걸리   빈대떡,부산광역시 북구 구포동 121-11 
남자마늘보쌈,31점,리뷰없음,구남역 | 보쌈   마늘보쌈,부산광역시 북구 구포동 1095 
와우돈가스 구남점,31점,리뷰없음,구남역 | 돈가스   돈까스,부산광역시 북구 구포동 1087-8 
아리산,31점,리뷰없음,구남역 | 중국집   탕수육,부산광역시 북구 구포동 897-6 
지야네김밥,15점,5.0점,부산북구 | 김밥,부산광역시 북구 구포동 932-22 
읍천리382 덕천점,15점,0점,덕천 | 샐러드   카페,부산광역시 북구 구포동 606-4 
스타벅스 부산구남역DT점,15점,4.0점,구남역 | 카페   돌체라떼,부산광역시 북구 구포동 915-1 
시민보쌈족발,15점,4.0점,덕천 | 보쌈   족발,부산광역시 북구 구포동 690-29 
언로드,15점,4.0점,구포 | 카페   휘낭시에,부산광역시 북구 구포동 218-2 
부산 구포동,score,userscore,detailsroca+
