Name,score,userscore,detail
스시석,38점,5.0점,부산명지 | 오마카세   스시,부산광역시 강서구 명지동 3395-4 
도꼬돈카츠,38점,4.2점,명지 | 돈까스   돈카츠,부산광역시 강서구 명지동 3357-1 
챠오샤브 본점,38점,5.0점,부산강서구 | 샤브샤브   조개샤브샤브,부산광역시 강서구 명지동 3432-1 
그란비아,38점,5.0점,명지 | 스페인요리   스페인,부산광역시 강서구 명지동 3514-1 
미식가의우동 명지점,38점,5.0점,명지 | 우동   붓가케우동,부산광역시 강서구 명지동 3461-1 
복성반점,38점,4.0점,명지 | 간짜장   중국집,부산광역시 강서구 명지동 3594 
부엉이돈가스 스타필드시티명지점,38점,4.4점,명지 | 돈까스   돈가스,부산광역시 강서구 명지동 3438 스타필드시티 명지점 3층 
합천정통돼지국밥,38점,5.0점,명지 | 국밥   돼지국밥,부산광역시 강서구 명지동 2581 
해운대31cm 해물칼국수 명지점,37점,5.0점,부산명지 | 칼국수   해물칼국수,부산광역시 강서구 명지동 3420-3 () 
주왕산삼계탕 체인본점,37점,5.0점,명지 | 삼계탕   참옻삼계탕,부산광역시 강서구 명지동 3197 
봄내멸치쌈밥,37점,5.0점,명지 | 쌈밥   들깨탕,부산광역시 강서구 명지동 3261-5 
지비파티스리,37점,5.0점,부산강서구 | 카페   밀푀유,부산광역시 강서구 명지동 3231 
바이비니,37점,5.0점,명지 | 케이크   카페,부산광역시 강서구 명지동 3206-17 
부산밀면,37점,4.2점,명지 | 냉면   물밀면,부산광역시 강서구 명지동 3267-10 
담윤,37점,5.0점,부산명지 | 카페   아몬드라떼,부산광역시 강서구 명지동 3481-4 
동리3521,37점,5.0점,부산강서구 | 레스토랑   타코,부산광역시 강서구 명지동 3521-2 
니가아는식당 국제명지점,37점,4.3점,명지 | 편백찜   아롱사태,부산광역시 강서구 명지동 3457-2 
자담면가,36점,4.0점,명지 | 칼국수   짬뽕,부산광역시 강서구 명지동 1400-8 
데미타세 에스프레소바,36점,5.0점,명지 | 카페   디저트,부산광역시 강서구 명지동 3238-4 
카츠탄탄,36점,5.0점,명지 | 돈가스   돈까스,부산광역시 강서구 명지동 3444-1 
코지하우스 명지점,36점,4.7점,명지 | 스테이크   파스타,부산광역시 강서구 명지동 3363-8 
오리한상 명지본점,36점,4.0점,명지 | 오리구이   오리불고기,부산광역시 강서구 명지동 3395-6 
투썸플레이스 부산명지강변점,36점,5.0점,부산명지 | 카페   디저트,부산광역시 강서구 명지동 3221-1 
착한곱한우곱창,36점,4.0점,명지 | 곱창   한우곱창,부산광역시 강서구 명지동 3237-10 
밀양솔밭만두 명지점,36점,4.0점,,부산시 강서구 명지동 3412-2 
명지 닭둥지,36점,4.0점,명지 | 매운탕   닭한마리,부산광역시 강서구 명지동 3395-4 
팔각도 부산명지점,36점,4.0점,명지 | 숯불닭갈비   특수부위,부산광역시 강서구 명지동 3448-4 
라벨스하이디,35점,3.0점,명지 | 카페   딸기크림라떼,부산광역시 강서구 명지동 3457-3 
신라스테이 뷔페 서부산,35점,4.0점,부산명지 | 호텔뷔페   뷔페,부산광역시 강서구 명지동 3595-1 3층 
정원오리촌,35점,3.5점,명지 | 오리요리   오리탕,부산광역시 강서구 명지동 3253-3 
엘룬,35점,4.0점,명지 | 루프탑   카페,부산광역시 강서구 명지동 3237-10 
오월의별,35점,4.5점,명지 | 디저트   디저트카페,부산광역시 강서구 명지동 3380-4 
우시토라,35점,4.0점,명지 | 라멘   닭육수라멘,부산광역시 강서구 명지동 3508-3 
한그루양과점,35점,4.0점,명지 | 수플레팬케익   브런치,부산광역시 강서구 명지동 3576-8 
시로이돈까스,35점,0점,명지 | 돈까스   치즈돈까스,부산광역시 강서구 명지동 3358-5 
조개구이 캠핑섬,35점,5.0점,부산강서구 | 조개찜   조개구이,부산광역시 강서구 명지동 3453-1 4층 
국시락,35점,4.0점,부산명지 | 국수,부산광역시 강서구  명지동 3230-11 영어도시 퀸덤1차 에디슨 타운 
하삼동커피,35점,4.0점,명지 | 커피   아메리카노,부산광역시 강서구 명지동 3331-2 
코슬리,35점,리뷰없음,명지 | 티카페   카페,부산광역시 강서구 명지동 3257-8 
명지광복경양식,35점,3.5점,명지 | 돈까스   양식,부산 강서구 명지동 3461-10 
교동짬뽕,35점,3.1점,명지 | 짬뽕전문점   짬뽕,부산광역시 강서구 명지동 3254-9 
베르데,35점,4.0점,명지 | 밀크티   브런치카페,부산광역시 강서구 명지동 3231 
전주명품콩나물국밥 명지점,35점,4.0점,명지 | 굴국밥   콩나물국밥,부산광역시 강서구 명지동 3334-7 
명지국제국수,34점,4.0점,부산명지 | 국수   잔치국수,부산광역시 강서구 명지동 3590-1 
폭폭,34점,5.0점,명지 | 태국   태국음식,부산광역시 강서구 명지동 3412-4 
도야족발,34점,4.0점,명지 | 족발   마늘보쌈,부산광역시 강서구 명지동 3260-15 
류센소 명지점,34점,4.2점,명지 | 일본라멘   라멘,부산광역시 강서구 명지동 3493-1 
거북이동네 부산명지점,34점,5.0점,명지 | 삼겹살   쫄면,부산광역시 강서구 명지동 3440-1 
브릭,34점,4.0점,부산강서구 | 함박스테이크   리코타치즈샐러드,부산광역시 강서구 명지동 3216-8 
텐퍼센트커피 명지오션점,34점,4.0점,명지 | 카페   말차라떼,부산광역시 강서구 명지동 3238-11 
쁘띠앙쥬,34점,4.0점,명지 | 티카페   디저트카페,부산광역시 강서구 명지동 3240-7 
어가든파스,34점,5.0점,명지 | 브런치카페   카페,부산광역시 강서구 명지동 3372-1 
머꼬또양,34점,5.0점,명지 | 양갈비   양등심,부산광역시 강서구 명지동 3449-5 
부산 국회도서관 카페,34점,4.0점,부산명지 | 커피   카페,부산시 강서구 명지동 3633 국회 부산도서관 
로다로지,34점,4.0점,명지 | 베이커리카페   빵,부산광역시 강서구 명지동 3498-3 
보배반점 명지점,34점,5.0점,명지 | 중국집   탕수육,부산광역시 강서구 명지동 3254-11 
조개일번가,34점,4.0점,부산명지 | 조개   갈미조개,부산광역시 강서구 명지동 1532-14 
하삼동커피 명지행복마을본점,34점,4.0점,명지 | 커피   카페,부산 강서구 명지동  3259-3 
대독장 명지점,34점,3.4점,부산강서구 | 두루치기   김치찌개,부산광역시 강서구 명지동 3357-6 
청도양곱창,34점,5.0점,명지 | 곱창   양곱창,부산광역시 강서구 명지동 3237-1 
스페이스앤무드 신라스테이서부산점,34점,4.0점,명지 | 카페   아인슈페너,부산광역시 강서구 명지동 3595-1 1F 스페이스앤무드 신라스테이서점 
돗간,34점,4.0점,명지 | 고기집   보리된장,부산광역시 강서구 명지동 3515-1 
대마등,34점,0.0점,명지 | 돼지고기   갈미조개,부산광역시 강서구 명지동 1526-2 
언양닭칼국수 명지점,34점,4.0점,명지 | 칼국수   닭곰탕,부산광역시 강서구 명지동 3238-7 
산골애,34점,3.0점,명지 | 오리요리   누룽지오리백숙,부산광역시 강서구 명지동 3240-7 
부산 명지동,score,userscore,detailsroca+
