Name,score,userscore,detail
빠삭빠삭,35점,5.0점,부산부평동 | 수제튀김   닭강정,부산광역시 중구 부평동1가 27-11 
정오뎅,35점,3.0점,남포동 | 오뎅   오뎅바,부산광역시 중구 부평동2가 65-5 
소문난김밥집,35점,5.0점,부평동 | 김밥집   김밥,부산광역시 중구 부평동2가 66-29 
구포집,35점,리뷰없음,부평동 | 추어탕   회비빔밥,부산광역시 중구 부평동3가 36-8 
하남돼지집 부산남포점,35점,5.0점,남포동 | 삼겹살   고기집,부산 중구 부평동2가 56-4 
생수숯불갈비,35점,4.0점,남포동 | 돼지갈비   숯불갈비,부산광역시 중구 부평동1가 30-30 
양식당,35점,5.0점,남포동 | 고기집   양고기,부산광역시 중구 부평동2가 35-7 
화식가,35점,4.3점,남포동 | 사천식   유린기,부산광역시 중구 부평동2가 65-2 
나우정토스트,35점,4.0점,남포동 | 토스트,부산광역시 중구 부평동1가 48-2 
군자대한곱창 부산남포점,35점,4.0점,부산중구 | 소곱창   소대창,부산광역시 중구 부평동2가 53-2 
황금돼지,35점,5.0점,남포동 | 돼지갈비   삼겹살,부산광역시 중구 부평동2가 25-1 
소문난 돼지국밥,35점,4.0점,남포동 | 국밥   돼지국밥,부산시 중구 부평동2가 65-5 
남해집,35점,4.0점,부산 | 국밥,부산광역시 중구 부평동2가 11-8 
종로빈대떡,34점,5.0점,남포동 | 고기빈대떡   빈대떡,부산광역시 중구 부평동2가  20-14 
조선의 한우 부산남포점,34점,5.0점,남포동 | 한우   숙성등심,부산광역시 중구 부평동1가 35-17 
코심,34점,4.6점,부평동 | 죽집   단팥죽,부산광역시 중구 부평동2가 20-14 
소풍경 부산중구점,34점,4.0점,부산중구 | 참치김밥   돈까스김밥,부산광역시 중구 부평동1가 46-1 
오륙도 족발,34점,3.0점,남포동 | 족발   냉채족발,부산시 중구 부평동1가 35-8 
부부냉면,34점,5.0점,남포동 | 평양냉면   냉면,부산광역시 중구 부평동1가 28-6 
아웃닭 남포점,34점,5.0점,부평동 | 양념치킨   간장치킨,부산광역시 중구 부평동2가 27-1 
순대마을,34점,4.7점,남포동 | 순대   순대곱창전골,부산광역시 중구 부평동2가 59-1 
쥬씨,34점,5.0점,남포동 | 생과일쥬스   쥬스,부산광역시 중구 부평동2가 30-5 
남포쭈꾸미,34점,리뷰없음,남포동 | 쭈꾸미   매운쭈꾸미,부산광역시 중구 부평동1가 37-20 
미스터불고기,34점,리뷰없음,부산중구 | 언양불고기   불고기,부산광역시 중구 부평동2가 62-8 
은하수실비식당,34점,리뷰없음,남포동 | 실비집   오꼬노미야끼,부산광역시 중구 부평동1가 29-2 
다래분식,34점,3.0점,국제시장 | 종합분식   비빔당면,부산광역시 중구 부평동2가 18-24 
신사골뱅이,33점,4.0점,부산부평동 | 골뱅이   골뱅이탕,부산광역시 중구 부평동1가 29-60 
정원닭도리,33점,리뷰없음,남포동 | 닭볶음탕   불갈비,부산광역시 중구 부평동1가 29-30 
부산 부평동,score,userscore,detailsroca+
