Name,score,userscore,detail
경양카츠X경양선술 동래점,39점,5.0점,동래 | 룸술집   술집,부산광역시 동래구 명륜동 553-21 
브로쓰마카롱 동래점,39점,5.0점,동래 | 카페   뚱카롱,부산광역시 동래구 명륜동 324-5 
낭만장작 동래점,38점,4.7점,동래역 | 누룽지통닭   치킨,부산광역시 동래구 명륜동 551-30 
상무초밥 부산동래점,38점,4.7점,부산동래 | 초밥   돈까스,부산광역시 동래구 명륜동 568-6 
대양곱창연탄구이,38점,4.5점,부산동래 | 곱창구이   곱창,부산광역시 동래구 명륜동 533-30 
하이오커피,38점,3.8점,동래 | 커피   테이크아웃카페,부산광역시 동래구 명륜동 533-158 
마라이츠 동래점,37점,5.0점,동래 | 마라탕   중식당,부산광역시 동래구 명륜동 533-101 
김 대봉찜닭,37점,5.0점,부산동래 | 찜닭   묵은지찜닭,부산광역시 동래구 명륜동 339-7 
김밥천국,37점,4.8점,부산동래 | 김밥   참치김밥,부산광역시 동래구 명륜동 533-158 
육삼정,37점,4.4점,동래 | 육개장   한우육개장,부산광역시 동래구 명륜동 341-1 
리춘시장 부산동래점,37점,3.8점,동래 | 멘보샤   중식포차,부산광역시 동래구 명륜동 553-12 리춘시장 
숯,37점,5.0점,동래 | 오마카세   야키토리,부산광역시 동래구 명륜동 559-10 2층 
대패1900,37점,5.0점,동래 | 돼지고기   대패삼겹,부산광역시 동래구 명륜동 553-21 
언양닭칼국수,37점,5.0점,동래 | 칼국수   닭칼국수,부산광역시 동래구 명륜동 451-9 
아비오,37점,4.2점,동래 | 중식당   탕수육,부산광역시 동래구 명륜동 559-10 
칠드아웃커피,37점,5.0점,부산동래 | 커피   카페,부산광역시 동래구 명륜동 604 
하누소뒷고기,37점,5.0점,동래 | 한우특수부위   뒷고기,부산광역시 동래구 명륜동 549-1 
명성만두 본점,37점,5.0점,부산동래 | 만두   김밥,부산광역시 동래구 명륜동 533-81 
이향훠궈양꼬치,37점,3.0점,동래 | 양꼬치   훠궈,부산 동래구 명륜동 492 
안주일체 동래점,36점,5.0점,동래 | 막걸리   벌꿀,부산광역시 동래구 명륜동 796 명륜자이아파트상가 108동 
뒷고기회관,36점,4.9점,동래 | 고기집   뒷고기,부산광역시 동래구 명륜동 554-10 
무권리,36점,5.0점,부산동래 | 술집   동파육,부산광역시 동래구 명륜동 554-4 
맥주를구한피자 동래점,36점,5.0점,동래 | 피자   맥주,부산광역시 동래구 명륜동 549-11 2층 
동래이모,36점,4.0점,동래 | 불족발   족발,부산광역시 동래구 명륜동 548-23 
제주옥탑 동래점,36점,5.0점,동래구 | 돼지고기   된장찌개,부산광역시 동래구 명륜동 542-9 
동래삼선,36점,4.1점,동래 | 삼합   소고기,부산광역시 동래구 명륜동 548-36 
바른국수,36점,4.0점,동래 | 국수   밀면,부산광역시 동래구 명륜동 553-5 
귀인,36점,5.0점,부산동래 | 고기집   특수부위,부산광역시 동래구 명륜동 551-14 
한술당,36점,리뷰없음,동래 | 막걸리   술집,부산광역시 동래구 명륜동 533-171 
석쇠갈비,36점,4.0점,동래 | 소고기   갈비,부산광역시 동래구 명륜동 542-9 
루나로사,36점,0점,동래 | 와인   라자냐,부산광역시 동래구 명륜동 553-21 8층 
오노고로,36점,4.1점,부산동래 | 카레   일식당,부산광역시 동래구 명륜동 616-1 
역전할머니맥주 명륜동래점,36점,5.0점,동래역 | 맥주   살얼음맥주,부산광역시 동래구 명륜동 532-28 
세광양대창 부산동래점,36점,5.0점,동래 | 대창   양대창,부산광역시 동래구 명륜동 553-40 
가두리닭숯불구이,36점,5.0점,부산동래 | 닭숯불구이   닭,부산광역시 동래구 명륜동 533-57 
만랩커피 부산동래점,36점,5.0점,부산동래 | 카페,부산광역시 동래구 명륜동 533-161 
은화수식당 동래점,36점,4.0점,동래 | 돈까스   경양식,부산광역시 동래구 명륜동 450-4 
더 벤티 동래점,36점,3.9점,동래 | 티카페   커피,부산광역시 동래구 명륜동 500-3 
삼다진족,36점,5.0점,동래역 | 보쌈   족발,부산광역시 동래구 명륜동 564-15 
참치가게,36점,5.0점,부산동래 | 참치   참다랑어,부산광역시 동래구 명륜동 553-43 1층 
무쇠김치삼겹 동래점,36점,5.0점,동래 | 돼지고기   김치전골,부산광역시 동래구 명륜동 505-6 
배스킨라빈스 부산동래역점,35점,5.0점,부산동래 | 아이스크림,부산광역시 동래구 명륜동 560-6 
금자국수 동래점,35점,5.0점,동래 | 국수   분식,부산광역시 동래구 명륜동 533-229 상가 102동 1층 106호 
찜하다,35점,5.0점,동래 | 편백찜,부산광역시 동래구 명륜동 533-199 
토리고야 동래점,35점,3.6점,동래 | 이자카야,부산광역시 동래구 명륜동 556-12 
가련한부엌,35점,4.0점,동래 | 가정식   술집,부산광역시 동래구 명륜동 551-15 
고촌보쌈돼지국밥,35점,4.0점,부산동래 | 보쌈   돼지국밥,부산광역시 동래구 명륜동 533-98 
동래빈대떡,35점,5.0점,동래 | 막걸리   빈대떡,부산광역시 동래구 명륜동 533-103 
사번출구,35점,3.0점,동래 | 요리주점   볶음우동,부산시 동래구 명륜동 548-36 
동래상인,35점,5.0점,동래 | 삼겹살   고기집,부산광역시 동래구 명륜동 533-115 
온달집 동래점,35점,5.0점,동래 | 닭다리살   술집,부산광역시 동래구 명륜동 551-10 
대패가조아,35점,5.0점,동래 | 쭈삼   쭈꾸미,부산광역시 동래구 명륜동 548-28 
사르르연어육회,35점,4.0점,동래 | 육회   연어,부산광역시 동래구 명륜동 551-32 
오늘와인한잔 동래점,35점,3.6점,동래 | 와인바   와인,부산광역시 동래구 명륜동 551-4 
충무김밥,35점,4.0점,동래 | 충무김밥   오징어무침,부산광역시 동래구 명륜동 403-1 
막썰어횟집,35점,3.9점,동래 | 횟집   오징어회,부산광역시 동래구 명륜동 551-23 
영남식육식당,35점,리뷰없음,동래 | 한우   식육식당,부산광역시 동래구 명륜동 570 
곱창이야기 동래점,35점,4.0점,동래 | 곱창,부산 동래구 명륜동 548-15 
해독천재동태탕 소담정,35점,5.0점,수안역 | 동태탕   흑돼지김치찌개,부산광역시 동래구 명륜동 400-2 
심심푸리 동래역점,35점,4.0점,부산동래 | 북카페   만화카페,부산광역시 동래구 명륜동 560-6 
카페 유니,34점,4.0점,동래 | 커피   카페,부산광역시 동래구 명륜동 680-4 
미식가의연어,34점,3.0점,동래 | 요리주점   연어동,부산광역시 동래구 명륜동 559-18 
부산 명륜동,score,userscore,detailsroca+
