Name,score,userscore,detail
미진축산 시청직영점,39점,4.0점,부산시청 | 삼겹살   된장찌개,부산광역시 연제구 거제동 457-41 
컴포즈커피 법조타운점,38점,5.0점,부산연제 | 커피   카페,부산광역시 연제구 거제동 1495-4 
리치샌드위치,38점,5.0점,거제동 | 도시락   샌드위치,부산광역시 연제구 거제동 1519 거제 센트럴자이 상가동 107호 
투썸플레이스 부산거제점,38점,4.7점,부산 | 카페   뉴욕치즈케이크,부산광역시 연제구 거제동 891-5 율원빌딩 1층 
외식일번가 연제점,37점,4.6점,연제 | 냉면   갈비살양념구이,부산광역시 연제구 거제동 37-11 
예전칼국수 교대본점,37점,4.5점,부산연제 | 칼국수,부산광역시 연제구 거제동 75-7 102호 
으뜸돈까스,37점,4.1점,부산교대 | 일본식돈까스   돈까스,부산광역시 연제구 거제동 89-3 
구이덕,37점,5.0점,거제동 | 오리요리   오리꼬치구이,부산광역시 연제구 거제동 39-56 
동진가식육식당,37점,4.6점,부산시청 | 한우   돼지고기,부산광역시 연제구 거제동 453-3 
법원열무,36점,5.0점,거제동 | 냉콩국수   열무비빔밥,부산광역시 연제구 거제동 1166-6 
어우돈,36점,5.0점,부산시청 | 오겹살   삼겹살,부산광역시 연제구 거제동 457-9 
황재성 열라짬뽕 부산거제법원점,36점,5.0점,거제동 | 짬뽕   크림짬뽕,부산광역시 연제구 거제동 1519 
홀썸,36점,5.0점,부산 | 한식,부산광역시 연제구 거제동 419-2 
복성각,36점,3.5점,부산,부산광역시 연제구 거제동 114-14 
카페 호밀,36점,5.0점,부산연제 | 카페   베이커리,부산광역시 연제구 거제동 42-22 
해변횟집,36점,5.0점,부산시청 | 횟집   갈치찌개,부산광역시 연제구 거제동 457-5 
호아빈,36점,4.6점,거제동 | 베트남쌀국수전문   베트남음식,부산광역시 연제구 거제동 1477-7 
소문난 시장칼국수,35점,4.0점,부산시청 | 칼국수   장칼국수,부산광역시 연제구 거제동 486-1 
케이닭,35점,4.6점,거제동 | 치킨   카레치킨,부산광역시 연제구 거제동 894-11 
순대전골 그리고 국밥,35점,5.0점,거제동 | 순대국밥   순대,부산 연제구 거제동 588-4 희망센트럴빌상가 104호 
배스킨라빈스 부산거제,35점,5.0점,부산 | 아이스크림,부산 연제구 거제동 1476-5 
카가와,35점,4.0점,부산법원 | 일식당   붓카케우동,부산광역시 연제구 거제동 1488-6 
삼차회담,35점,4.0점,부산시청 | 한우차돌박이   차돌박이,부산광역시 연제구 거제동 500-23 
수육과 함께 먹는 생면막국수 본점,35점,5.0점,연산 | 막국수   생면,부산광역시 연제구 거제동 40-33 
코지,35점,5.0점,부산시청 | 술집   맥주,부산광역시 연제구 거제동 41-33 
별별짬뽕,35점,4.6점,거제동 | 중국집   짬뽕,부산광역시 연제구 거제동 894-2 
정식당,35점,5.0점,부산시청 | 쭈꾸미   직화쭈꾸미,부산광역시 연제구 거제동 495-27 
콩마을 전주식콩나물국밥,35점,3.0점,부산교대 | 밥집   콩나물국밥,부산광역시 연제구 거제동 121-30 
부잣집식당 본점,35점,4.0점,연산 | 동태찜   동태,부산광역시 연제구 거제동 2-72 
진 화라락,34점,5.0점,연산 | 멘보샤   짬뽕,부산 연제구 거제동 488-8 
커피긱스,34점,5.0점,부산교대 | 커피   카페,부산광역시 연제구 거제동 253-2 
요이참치 시청본점,34점,5.0점,부산시청 | 참치   참치뱃살,부산광역시 연제구 거제동 40-18 
예촌삼계탕,34점,4.0점,거제동 | 삼계탕   한방삼계탕,부산광역시 연제구 거제동 1166-12 
호야짬뽕1650 시청본점,34점,4.0점,부산시청 | 중국집   짬뽕,부산광역시 연제구 거제동 500-21 
영덕대게시청직판장,34점,리뷰없음,부산시청 | 대게   킹크랩,부산광역시 연제구 거제동 457-30 
일품향,34점,4.4점,거제동 | 중국집   유니짜장,부산시 연제구 거제동 1476-9 
더케그,34점,4.0점,부산시청 | 수제맥주   맥주집,부산광역시 연제구 거제동 41-11 
보배밥상,34점,4.0점,연제구 | 떡갈비   한정식,부산광역시 연제구 거제동 34-33 
태경생태탕,34점,리뷰없음,거제동 | 생태탕   동태,부산광역시 연제구 거제동 2-1 
푸짐한뒤고기,34점,3.0점,부산시청 | 김치찌개   뒷고기,부산광역시 연제구 거제동 488-1 
원조메기탕,34점,4.0점,부산시청 | 한식   메기매운탕,부산광역시 연제구 거제동 574-52 
거제옥,34점,0점,거제동 | 곰탕   코다리,부산광역시 연제구 거제동 15-55 
맛있는고기에솜씨를더하다,33점,5.0점,거제동 | 숙성삼겹살,부산 연제구 거제동 894-2 
강구항,33점,2.0점,부산시청 | 횟집,부산 연제구 거제동 495-31 
치킨에 진심인 사람들,33점,3.0점,부산연제 | 치킨   후라이드,부산광역시 연제구 거제동 495-10 
진주통닭,33점,리뷰없음,부산시청 | 통닭   옛날통닭,부산광역시 연제구 거제동 486-1 
삼제다슬기,33점,리뷰없음,부산시청 | 한식   다슬기들깨탕,부산광역시 연제구 거제동 566-1 
성부네굴국밥,33점,리뷰없음,거제동 | 굴국밥   굴전,부산광역시 연제구 거제동 1489-1 
한방장어구이,33점,리뷰없음,거제동 | 장어   장어구이,부산광역시 연제구 거제동 879-13 
페어런츠,33점,4.0점,부산연제 | 커피   샐러드,부산광역시 연제구 거제동 1166-6 
김밥일번지,33점,4.0점,부산교대 | 분식   김밥,부산광역시 연제구 거제동 70-4 
거제리 이모션,33점,리뷰없음,부산시청 | 고기집   냉동삼겹살,부산광역시 연제구 거제동 39-57 
모노스코프,33점,3.0점,부산교대역 | 커피   카페,부산광역시 연제구 거제동 42-23 
오정은에이김밥 교대점,33점,4.0점,부산교대역 | 칼국수   김밥,부산광역시 연제구 거제동 70-1 1층 102호 
유림식당,33점,리뷰없음,부산교대 | 아구찜   대구뽈찜,부산광역시 연제구 거제동 94-3 
손영환비빔국수,33점,리뷰없음,거제동 | 국수   비빔국수,부산광역시 연제구 거제동 1166-11 
호호사직닭발,32점,4.0점,부산시청 | 닭발,부산 연제구 거제동 41-19 
옛골토성 연산점,32점,3.0점,연산 | 오리고기   고기집,부산광역시 연제구 거제동 34-33 옛골토성 
시장손칼국수,32점,3.0점,부산시청 | 손칼국수   장칼국수,부산광역시 연제구 거제동 486-1 
대도회관,32점,2.0점,부산시청 | 삼합   탕탕이,부산광역시 연제구 거제동 495-32 
팔팔연제장어,32점,5.0점,부산연제 | 장어,부산광역시 연제구 거제동 340-10 
맥도날드 부산교대SKDT점,32점,4.0점,부산교대 | 버거   불고기버거,부산광역시 연제구 거제동 1-1 
피자헛 부산연산점,32점,3.0점,연산 | 피자,부산광역시 연제구 거제동 1470-14 
가연면옥,32점,2.0점,부산시청 | 육전   육전냉면,부산광역시 연제구 거제동 566-58 
이상은파스타,32점,리뷰없음,온천천 | 샌드위치   파스타,부산광역시 연제구 거제동 1462-29 
우미장꼬리곰탕,32점,리뷰없음,거제동 | 곰탕,부산광역시 연제구 거제동 1488-5 
종가집돼지국밥,32점,리뷰없음,부산교대 | 돼지국밥   비빔국수,부산광역시 연제구 거제동 95-3 
미선식당,31점,리뷰없음,부산연제 | 한식   젓국,부산광역시 연제구 거제동 89-85 
카페엘모,31점,4.0점,부산법원 | 카페   cafe,부산광역시 연제구 거제동 386-28 
해광 참가자미,31점,리뷰없음,부산시청 | 횟집   참가자미,부산광역시 연제구 거제동 485-7 
메이리연 대한민국 조리기능장의집,31점,3.5점,부산시청 | 중식당   탄탄면,부산광역시 연제구 거제동 457-8 
오니기리와이규동부산교대점,31점,2.0점,부산교대 | 규동   오니기리,부산광역시 연제구 거제동 89-69 
부산 거제동,score,userscore,detailsroca+
