Name,score,userscore,detail
쑥이횟집,15점,리뷰없음,자갈치역 | 횟집   모듬회,부산광역시 서구 충무동1가 30-14 
진주파전,15점,리뷰없음,부산서구 | 해물파전   두루치기,부산광역시 서구 충무동2가 4-3 
마리스커피,15점,리뷰없음,부산서구 | 카페   디저트,부산광역시 서구 충무동1가 16-8 
옹고집,15점,리뷰없음,부산서구 | 고기집,부산광역시 서구 충무동3가 1-123 
골목수제비,15점,리뷰없음,부산서구 | 수제비,부산광역시 서구 충무동1가 30-3 
마산칼국수,15점,리뷰없음,자갈치역 | 손칼국수   칼국수,부산광역시 서구 충무동1가 12-9 
쌍둥이생고기,15점,리뷰없음,부산서구 | 삼겹살   항정살,부산광역시 서구 충무동2가 4 
오메가메,15점,리뷰없음,부산서구 | 막창   생막창,부산광역시 서구 충무동2가 1-18 
양지식당,15점,리뷰없음,부산서구 | 한식   대구뽈찜,부산광역시 서구 충무동2가 4-34 
호순이네,15점,리뷰없음,부산광역시 | 피자   페퍼로니,부산광역시 서구 충무동2가 1-1 
거북집,15점,리뷰없음,부산서구 | 케이크   레터링케이크,부산광역시 서구 충무동2가 1-13 
희망영양탕,15점,리뷰없음,부산광역시 | 영양탕,부산광역시 서구 충무동2가 1-10 
여빈,15점,리뷰없음,부산광역시 | 중식당,부산광역시 서구 충무동2가 24-1 
떡군이네 떡볶이 중서구점,15점,리뷰없음,부산서구 | 분식   로제떡볶이,부산광역시 서구 충무동2가 27-4 1층() 
거문도집,15점,리뷰없음,부산서구 | 장어,부산광역시 서구 충무동2가 11 
충무생아구찜,15점,리뷰없음,부산서구 | 아귀찜   해물찜,부산광역시 서구 충무동1가 30-9 
더벤티 부산충무동점,15점,리뷰없음,부산서구 | 카페,부산광역시 서구 충무동1가 15-18 
부광식당,15점,리뷰없음,부산서구 | 대구탕   닭백숙,부산광역시 서구 충무동2가 1-16 
통영실비,15점,리뷰없음,부산서구 | 아구찜   한식,부산광역시 서구 충무동2가 1-16 
착한밥포차,15점,리뷰없음,부산서구 | 요리주점   포장마차,부산광역시 서구 충무동3가 1-11 
스파생고기,15점,리뷰없음,부산 | 갈비살   생삼겹살,부산광역시 서구 충무동3가 1-155 
개미식당,15점,리뷰없음,부산서구 | 된장찌개   불고기,부산광역시 서구 충무동1가 8-7 
13579,15점,리뷰없음,부산서구 | 요리주점,부산광역시 서구 충무동2가 6-2 
피키이터,15점,리뷰없음,부산 | 갈비탕   갈비찜,부산광역시 서구 충무동2가 32-3 
중화루,15점,리뷰없음,부산서구 | 중식당,부산광역시 서구 충무동2가 4-13 
풍성한칼국수,15점,리뷰없음,부산 | 바지락칼국수,부산광역시 서구 충무동3가 1-28 
선미분식,15점,리뷰없음,부산서구 | 종합분식,부산광역시 서구 충무동3가 1-16 
빵의나라,15점,리뷰없음,부산서구 | 베이커리,부산광역시 서구 충무동3가 1-14 
궁중삼계탕,15점,리뷰없음,자갈치 | 삼계탕,부산광역시 서구 충무동1가 2-2 
금화,15점,리뷰없음,부산 | 횟집   생선회,부산광역시 서구 충무동1가 27-1 
동성장어구이,15점,리뷰없음,자갈치 | 꼼장어   장어구이,부산광역시 서구 충무동1가 1-1 
흑산도집,15점,리뷰없음,부산서구 | 해물   홍어삼합,부산광역시 서구 충무동2가 4-2 
대박집,15점,리뷰없음,부산서구 | 생선구이   생선찜,부산광역시 서구 충무동2가 4-2 
종숙횟집,15점,리뷰없음,자갈치역 | 생선회,부산광역시 서구 충무동2가 1-19 
태양커피숖,15점,리뷰없음,부산서구 | 카페,부산광역시 서구 충무동3가 1-1 
고성횟집,15점,리뷰없음,부산서구 | 생선회,부산광역시 서구 충무동3가 1-124 
오대양장어구이,15점,리뷰없음,부산서구 | 장어구이,부산광역시 서구 충무동1가 1-74 
포항집,15점,리뷰없음,부산서구 | 선지국밥   감자탕,부산광역시 서구 충무동1가 1-74 
충무장어구이,15점,리뷰없음,부산서구 | 장어탕   장어구이,부산광역시 서구 충무동1가 5-18 
한방이있는족발,15점,리뷰없음,부산 | 불족발   족발,부산광역시 서구 충무동1가 38-5 
만포밀냉면,15점,리뷰없음,부산서구 | 냉면   비빔밀면,부산광역시 서구 충무동2가 1 
충무튀김,15점,리뷰없음,부산서구 | 종합분식,부산광역시 서구 충무동3가 1-16 
퍼하우양,15점,리뷰없음,부산 | 쌀국수   분짜,부산광역시 서구 충무동1가 31-3 
영호회집,15점,리뷰없음,부산 | 매운탕   장어탕,부산광역시 서구 충무동1가 14-30 
팔도장어,15점,리뷰없음,부산서구 | 장어   꼼장어,부산광역시 서구 충무동1가 1-65 
성우네 소주방,15점,리뷰없음,부산 | 요리주점,부산광역시 서구 충무동1가 37-9 
부산 충무동,score,userscore,detailsroca+
