Name,score,userscore,detail
통영기사식당,15점,리뷰없음,좌천역 | 기사식당   한식,부산광역시 동구 좌천동 68-569 
태양반점,15점,리뷰없음,부산동구 | 중식당   중국집,부산광역시 동구 좌천동 907-28 
대구식당,15점,리뷰없음,부산동구 | 두루치기   한식,부산광역시 동구 좌천동 68-665 
클라,15점,리뷰없음,좌천역 | 카페   딸기라떼,부산광역시 동구 좌천동 464-1 
용성루,15점,리뷰없음,부산동구 | 중식당   중식,부산광역시 동구 좌천동 192-3 
함지박분식,15점,리뷰없음,부산 | 분식   칼국수,부산광역시 동구 좌천동 681-32 
커피인트리,15점,리뷰없음,부산동구 | 카페   디저트,부산광역시 동구 좌천동 429-10 
우리나라횟집,15점,리뷰없음,부산범일동 | 횟집   전어,부산광역시 동구 좌천동 8-22 
진땡이코다리,15점,리뷰없음,부산 | 코다리찜,부산광역시 동구 좌천동 812-5 
부산 좌천동,score,userscore,detailsroca+
