Name,score,userscore,detail
금이돼지국밥,31점,리뷰없음,동대신동 | 국밥   돼지국밥,부산광역시 서구 동대신동2가 291-1 
아빠와돈까스,31점,3.0점,부산 | 돈까스,부산광역시 서구 동대신동2가 313-143 
아빠곰탕,31점,리뷰없음,동아대 | 곰탕   불고기비빔밥,부산광역시 서구 동대신동3가 37-19 
덕분생선구이,31점,리뷰없음,동아대 | 생선구이   생선구이백반,부산광역시 서구 동대신동3가 37-18 
스노우드롭,31점,리뷰없음,동아대 | 카페   에그타르트,부산시 서구 동대신동3가 13-9 
옛날집숯불고기,31점,리뷰없음,동대신동 | 돼지갈비   숯불고기,부산광역시 서구 동대신동2가 390-8 
합천돼지국밥,31점,리뷰없음,동대신동 | 돼지국밥   갈비국밥,부산광역시 서구 동대신동3가 492 
힐링,31점,리뷰없음,동대신동 | 오겹살   뒷고기,부산광역시 서구 동대신동2가 313-154 
초가집양곱창,31점,리뷰없음,동대신동 | 재첩국   양곱창,부산광역시 서구 동대신동2가 313-154 
특수고기,31점,리뷰없음,동대신동 | 돼지고기   돼지특수부위,부산광역시 서구 동대신동2가 420-4 
흑산도횟집,31점,리뷰없음,동대신동 | 횟집   돌돔,부산광역시 서구 동대신동2가 278-4 
보리정,31점,리뷰없음,동대신동 | 한식   한정식,부산광역시 서구 동대신동1가 205-19 
마파람해물찜,31점,리뷰없음,부산서구 | 해물찜   아구불고기,부산광역시 서구 동대신동3가 184 
북창동순두부 부산동아대점,31점,리뷰없음,동아대 | 순두부   청국장순두부,부산광역시 서구 동대신동3가 68-2 리버스 14차 
장우동,31점,리뷰없음,동아대 | 우동   비빔만두,부산광역시 서구 동대신동3가 13-60 
필승푸드,31점,리뷰없음,동대신동 | 닭발   불막창,부산광역시 서구 동대신동2가 313-154 
파파존스피자 대신점,31점,리뷰없음,동대신동 | 피자   포테이토피자,부산광역시 서구 동대신동1가 389-2 
주먹구이,31점,리뷰없음,부산서구 | 한식,부산광역시 서구 동대신동2가 313-154 
만월집 동대신점,31점,리뷰없음,동대신동 | 요리주점   골뱅이무침,부산광역시 서구 동대신동2가 401 
시골집,31점,리뷰없음,부산서구 | 한식   la갈비,부산광역시 서구 동대신동2가 284-19 
김가네돼지국밥,31점,리뷰없음,부산서구 | 돼지국밥   수육,부산광역시 서구 동대신동2가 302-2 
닥밭골북카페,31점,리뷰없음,동대신동 | 북카페   과일청,부산광역시 서구 동대신동2가 80-2 
미가도횟집,31점,리뷰없음,동대신동 | 횟집   회덮밥,부산광역시 서구 동대신동3가 173 
재재,31점,리뷰없음,동대신동 | 술집   이자까야,부산광역시 서구 동대신동2가 290-5 
물꽁식당,31점,리뷰없음,부산 | 한식,부산광역시 서구 동대신동2가 211-2 
밀양돼지국밥,31점,리뷰없음,부산서구 | 돼지국밥   국밥,부산광역시 서구 동대신동3가 13-11 
투다리 동대신점,15점,5.0점,부산서구 | 꼬치   김치우동,부산광역시 서구 동대신동2가 313-154 
웨스트사이드,15점,5.0점,동대신동 | 도넛   카페,부산광역시 서구 동대신동2가 265-11 
갈대집,15점,리뷰없음,동대신동 | 보신탕   영양탕,부산 서구 동대신동3가 196-18 
안지랑막창,15점,리뷰없음,동대신동 | 막창   생막창,부산광역시 서구 동대신동2가 428-1 
떡카페 엄마의 마음,15점,리뷰없음,부산 | 떡카페   떡,부산광역시 서구 동대신동3가 173 
본죽 동아대병원점,15점,리뷰없음,동아대 | 죽집,부산광역시 서구 동대신동3가 13-83 
노랑통닭,15점,리뷰없음,동아대 | 통닭   깐풍치킨,부산광역시 서구 동대신동1가 130-2 
오춘자비어 대신동점,15점,리뷰없음,부산 | 술집   핫윙,부산광역시 서구 동대신동2가 396-1 
쑝쑝돈까스 대신점,15점,리뷰없음,동대신동 | 돈까스   치즈카츠,부산광역시 서구 동대신동2가 367 
피자비토랩 대신점,15점,리뷰없음,부산 | 피자   치즈크러스트,부산광역시 서구 동대신동1가 151-4 
BHC치킨 부산대신점,15점,리뷰없음,부산 | 치킨   뿌링치즈볼,부산광역시 서구 동대신동3가 340-13 
골목집,15점,리뷰없음,부산 | 한우등심   소금구이,부산광역시 서구 동대신동2가 363-3 
뚜레쥬르 부산동아대병원점,15점,리뷰없음,동아대 | 빵집,부산광역시 서구 동대신동3가 37-22 
행복충전,15점,리뷰없음,부산서구 | 곱창전골   찌개,부산광역시 서구 동대신동2가 289-6 
제일한우촌,15점,리뷰없음,동대신동 | 한우   고기집,부산광역시 서구 동대신동2가 147-4 
컴포즈커피 동아대병원점,15점,리뷰없음,동아대 | 카페   크로플,부산광역시 서구 동대신동3가 68-2 
멕시카나치킨 대신점 대신점,15점,리뷰없음,부산서구 | 치킨,부산광역시 서구 동대신동1가 214-20 
꾸이점빵 대신동본점,15점,리뷰없음,동대신동 | 소고기   고기집,부산광역시 서구 동대신동2가 411-18 
칠칠켄터키 대신점,15점,리뷰없음,부산 | 치킨,부산광역시 서구 동대신동2가 420-5 
한양왕족발,15점,리뷰없음,동대신동 | 족발,부산광역시 서구 동대신동3가 75-14 
고봉민김밥인 부산구덕운동장점,15점,리뷰없음,동대신동 | 김밥,부산광역시 서구 동대신동3가 340-13 
부산오뎅,15점,리뷰없음,동대신동 | 오뎅   스지오뎅탕,부산광역시 서구 동대신동2가 313-154 
엉뚱한상상 부산동대신점,15점,리뷰없음,동대신동 | 닭꼬치   왕꼬치,부산광역시 서구 동대신동2가 313-154 
구덕촌돼지국밥,15점,리뷰없음,부산서구 | 돼지국밥,부산광역시 서구 동대신동3가 13-18 
오븐에꾸운닭 동대신점,15점,리뷰없음,동대신동 | 치킨집   닭,부산광역시 서구 동대신동2가 422-10 
떡보의하루 서구점,15점,리뷰없음,부산서구 | 한과   답례떡,부산광역시 서구 동대신동3가 196-23 
텐퍼센트커피 동아대학병원점,15점,리뷰없음,동아대 | 카페   아인슈페너,부산광역시 서구 동대신동3가 63-2 
소나무식당,15점,리뷰없음,동아대 | 한식,부산광역시 서구 동대신동3가 68-9 
하삼동커피 동아대병원점,15점,리뷰없음,동대신동 | 아메리카노   요거트스무디,부산광역시 서구 동대신동3가 63-2 301동 
선가네횟집,15점,리뷰없음,동대신역 | 생선회,부산광역시 서구 동대신동1가 129-3 
족발시장,15점,리뷰없음,동대신동 | 족발   한방족발,부산광역시 서구 동대신동2가 313-154 
인애당,15점,리뷰없음,동대신동 | 카페   휘낭시에,부산광역시 서구 동대신동1가 111-4 
제2찜닭,15점,리뷰없음,부산서구 | 찜닭   닭볶음탕,부산광역시 서구 동대신동3가 361-2 
구만족 대신점,15점,리뷰없음,동대신동 | 족발   보쌈,부산광역시 서구 동대신동3가 158-1 
떡볶이세상,15점,리뷰없음,부산서구 | 떡볶이   분식,부산광역시 서구 동대신동1가 113-1 
부전식당,15점,리뷰없음,부산서구 | 백숙   삼계탕,부산광역시 서구 동대신동3가 13-9 
티바두마리치킨 부산대신점 부산대신점,15점,리뷰없음,부산 | 치킨,부산광역시 서구 동대신동2가 166-5 
동대복국,15점,리뷰없음,부산서구 | 복어탕   복지리,부산광역시 서구 동대신동3가 13-136 
밀양숯불돼지갈비,15점,리뷰없음,부산서구 | 돼지고기   숯불갈비,부산광역시 서구 동대신동3가 121-20 
모젤과자점,15점,리뷰없음,동대신역 | 빵집   과자점,부산광역시 서구 동대신동2가 331-1 
동신즉석손두부,15점,리뷰없음,부산서구 | 두부요리   손두부,부산광역시 서구 동대신동1가 172-3 
청송손칼국수,15점,리뷰없음,부산 | 칼국수   만두,부산광역시 서구 동대신동1가 89-3 
호식이두마리치킨 부산대신점,15점,리뷰없음,동대신동 | 치킨   치킨집,부산광역시 서구 동대신동1가 95 
스칼렛커피숖,15점,리뷰없음,동대신동 | 카페   커피,부산광역시 서구 동대신동3가 222-1 
부산 동대신동,score,userscore,detailsroca+
