Name,score,userscore,detail
청춘불고기,31점,리뷰없음,부산광역시 | 불고기   돼지불백,부산광역시 서구 부민동1가 8-1 
제일돼지국밥,31점,리뷰없음,부민동 | 돼지국밥   땡초,부산광역시 서구 부민동2가 17-7 
본초불닭발,31점,리뷰없음,부민동 | 닭발   불닭발,부산광역시 서구 부민동2가 11-1 
헬로베트남쌀국수,31점,리뷰없음,부산서구 | 쌀국수   분짜,부산광역시 서구 부민동1가 4-4 
동아집,31점,리뷰없음,부산서구 | 토스트,부산광역시 서구 부민동1가 18-1 
김해통닭,31점,리뷰없음,동아대 | 치킨   통닭,부산광역시 서구 부민동1가 18-1 
명장 돼지국밥 얼큰이국밥 부민점,31점,리뷰없음,부민동 | 돼지국밥,부산광역시 서구 부민동1가 33-1 
대궁삼계탕,31점,리뷰없음,부민동 | 삼계탕   참옻삼계탕,부산광역시 서구 부민동1가 2-10 
시골집,31점,리뷰없음,부민동 | 김치찌개   한식,부산광역시 서구 부민동1가 10-1 
더벤티,31점,리뷰없음,동아대 | 카페   오초민라떼,부산광역시 서구 부민동1가 16-1 
누리마을감자탕,31점,0점,동아대 | 감자탕   등뼈찜,부산광역시 서구 부민동1가 6-1 
바보면가,31점,리뷰없음,부민동 | 돈까스   밀면,부산광역시 서구 부민동3가 33-5 
광복경양식,31점,리뷰없음,부민동 | 돈까스   양식,부산광역시 서구 부민동1가 2-7 
삼포보쌈,31점,리뷰없음,동아대 | 보쌈   보쌈정식,부산광역시 서구 부민동1가 2-15 
홍주방 부민직영점,15점,4.0점,동아대 | 중식당   마라샹궈,부산광역시 서구 부민동1가 18-30 
이삭토스트 부민점,15점,4.0점,부민동 | 토스트   샌드위치,부산광역시 서구 부민동2가 10-8 
섬세한카츠,15점,4.0점,부민동 | 돈카츠   돈까스,부산광역시 서구 부민동1가 2-2 
김삿갓돼지국밥,15점,5.0점,부산서구 | 국밥   돼지국밥,부산광역시 서구 부민동3가 65-1 
봉구스밥버거,15점,리뷰없음,동아대 | 밥버거   치킨마요,부산광역시 서구 부민동2가 10-8 
본죽,15점,리뷰없음,부민동 | 팥죽   전복내장죽,부산광역시 서구 부민동1가 30-3 
봉구비어 부민점,15점,리뷰없음,동아대 | 맥주,부산광역시 서구 부민동1가 32-2 
한솥도시락 동아대부민캠퍼스점,15점,리뷰없음,동아대 | 도시락   치킨마요,부산광역시 서구 부민동2가 10-13 태영빌딩1층 
스타벅스,15점,리뷰없음,동아대 | 카페   민트초코,부산광역시 서구 부민동1가 18-13 
좀THE 마니,15점,리뷰없음,부산서구 | 한식,부산광역시 서구 부민동2가 10-7 
공차 부산동아대부민점,15점,리뷰없음,동아대 | 밀크티   찻집,부산광역시 서구 부민동1가 16-1 한웅캠퍼스타워 101호 
쏘왓 커피,15점,리뷰없음,부산서구 | 스튜   커피,부산광역시 서구 부민동1가 18-1 
황소야 부민점,15점,리뷰없음,부산서구 | 소고기   토시살,부산광역시 서구 부민동1가 8-3 
교촌치킨 아미부민점,15점,리뷰없음,동아대 | 치킨   치킨집,부산광역시 서구 부민동1가 11-3 
한바다돌솥밥,15점,리뷰없음,부민동 | 한식   영양돌솥밥,부산광역시 서구 부민동3가 63-4 
강남스시&일본와규,15점,리뷰없음,부산서구 | 덮밥   스시,부산광역시 서구 부민동1가 8-3 
그릭하다 동아대부민점,15점,리뷰없음,동아대 | 그릭요거트   샐러드,부산광역시 서구 부민동1가 18-9 
마부마라탕,15점,리뷰없음,부민동 | 꿔바로우   마라탕,부산광역시 서구 부민동1가 8-3 
종일식당 부민점,15점,리뷰없음,부민동 | 치즈돈까스   일식당,부산광역시 서구 부민동1가 37-1 
등촌샤브칼국수 부민점,15점,리뷰없음,부민동 | 샤브샤브   샤브칼국수,부산광역시 서구 부민동3가 30-9 부민오피스텔 
맘스터치 부민점,15점,리뷰없음,부민동 | 치킨   버거,부산광역시 서구 부민동1가 16-1 
블루포트 동아대학교부민캠퍼스점,15점,리뷰없음,부민동 | 카페   디저트,부산광역시 서구 부민동2가 1 
메쉬커피 부산대병원점,15점,리뷰없음,부산서구 | 커피   카페,부산광역시 서구 부민동2가 9-13 
하루,15점,리뷰없음,부민동 | 알밥   우동,부산광역시 서구 부민동2가 12-17 
카페051 부산대학병원점,15점,리뷰없음,부민동 | 커피   마카롱,부산광역시 서구 부민동2가 12-13 
뒷고기본가,15점,리뷰없음,부민동 | 뒷고기   껍데기,부산광역시 서구 부민동1가 43 
매운수제비,15점,리뷰없음,부산서구 | 수제비   해물수제비,부산광역시 서구 부민동1가 3-1 
이디야커피 부산부민동아대점,15점,리뷰없음,토성역 | 카페   커피,부산광역시 서구 부민동2가 10-1 
Mesh Coffee,15점,리뷰없음,부산서구 | 커피   카페,부산광역시 서구 부민동2가 9-1 
꿀다방,15점,리뷰없음,부민동 | 다방,부산광역시 서구 부민동2가 9-1 
하삼동커피 동아대부민캠퍼스점,15점,3.0점,부민동 | 카페,부산광역시 서구 부민동1가 6-1 
엠바크,15점,리뷰없음,부민동 | 카페   디저트,부산광역시 서구 부민동3가 2-2 
동궁횟집,15점,리뷰없음,부민동 | 생선구이   모듬회,부산광역시 서구 부민동1가 2-5 
동락원,15점,리뷰없음,부산서구 | 중식당,부산광역시 서구 부민동3가 30-9 
몽짬뽕 부민직영점,15점,리뷰없음,부민동 | 짬뽕   고기짬뽕,부산광역시 서구 부민동2가 14-1 
부민동대폿집,15점,리뷰없음,부민동 | 라면   술집,부산광역시 서구 부민동2가 10-9 
죽담 죽을담다 부민직영점,15점,리뷰없음,부민동 | 한식,부산광역시 서구 부민동2가 10-23 2층() 
소정설렁탕,15점,리뷰없음,토성동 | 숯불갈비   설렁탕,부산광역시 서구 부민동3가 64 
닭쟁이 피자쟁이,15점,리뷰없음,부산광역시 | 피자,부산광역시 서구 부민동1가 33-3 
소노야 동아대부민점,15점,리뷰없음,부산광역시 | 우동   소바,부산광역시 서구 부민동1가 15-2 
유림통큰두마리찜닭&치킨 부산점,15점,리뷰없음,부산서구 | 통닭   찜닭,부산광역시 서구 부민동2가 17-5 
비비큐 부산부민점,15점,리뷰없음,부산 | 치킨   치즈볼,부산광역시 서구 부민동2가 10-16 
본도시락 부산부민점,15점,리뷰없음,부민동 | 도시락,부산광역시 서구 부민동1가 16-3 
푸르릇 중서구점,15점,리뷰없음,부산서구 | 카페   디저트,부산광역시 서구 부민동3가 76 
부민정,15점,리뷰없음,부민동 | 오리요리   오리야채불고기,부산광역시 서구 부민동3가 67-7 
파리바게뜨 부산부민점,15점,리뷰없음,부민동 | 베이커리   바게뜨,부산광역시 서구 부민동1가 4-3 
큰집      명품도시락,15점,리뷰없음,부산 | 한정식   도시락,부산광역시 서구 부민동1가 33-2 큰집명품도시락 
바사케 부민점,15점,리뷰없음,부민동 | 수제튀김   사케,부산광역시 서구 부민동1가 13-13 
번아웃커피,15점,리뷰없음,동아대 | 커피   카페,부산광역시 서구 부민동2가 17-9 
정직유부 부산부민점,15점,리뷰없음,부민동 | 초밥   유부초밥,부산광역시 서구 부민동2가 9-21 
어벤더치커피 부민캠퍼스점,15점,리뷰없음,동아대 | 카페   브라우니,부산광역시 서구 부민동1가 16-1 
비턴 동아대부민캠퍼스점,15점,리뷰없음,동아대 | 맥주   호프,부산광역시 서구 부민동1가 6-1 
성원 석쇠구이,15점,리뷰없음,부민동 | 한식   고추장돼지,부산광역시 서구 부민동1가 2-5 
부민대패삼겹,15점,리뷰없음,동아대 | 돼지고기   대패삼겹살,부산광역시 서구 부민동1가 33-12 
Tomo 스시&사시미,15점,리뷰없음,부산서구 | 스시   사시미,부산광역시 서구 부민동2가 12-17 
칠칠육,15점,리뷰없음,부민동 | 일식당   마제소바,부산광역시 서구 부민동3가 66-5 
부민고기집,15점,리뷰없음,부산서구 | 항정살   생삼겹,부산광역시 서구 부민동3가 32-4 
내돈내면,15점,리뷰없음,동아대 | 돈까스   비빔면,부산광역시 서구 부민동3가 69-1 
얼큰이장어구이,15점,리뷰없음,부민동 | 장어   장어구이,부산광역시 서구 부민동3가 22-18 
부산 부민동,score,userscore,detailsroca+
